update,episode,total_steps,train_team_return,td_loss,total_loss,qtot_l2_loss,grad_norm,q_tot_mean,q_tot_std,q_tot_max,target_q_tot_mean,target_q_tot_std,target_q_tot_max,epsilon,eval_team_return,eval_mean_agent_return
17,24,1160,-18.1075034855141,6.964279651641846,6.983094215393066,188.14801025390625,42.561737060546875,11.070089340209961,8.09945011138916,35.544281005859375,16.093547821044922,6.126904487609863,33.75506591796875,0.9652,,
18,24,1170,-36.91221777376121,7.840610504150391,7.863958835601807,233.485107421875,44.95723342895508,12.529529571533203,8.746199607849121,36.715057373046875,17.60074234008789,6.0360002517700195,32.35808563232422,0.9649,,
19,24,1180,-56.55262790499948,7.516556262969971,7.544615745544434,280.5942077636719,37.06260681152344,14.323262214660645,8.685526847839355,37.34721374511719,17.006502151489258,6.707835674285889,33.343711853027344,0.9646,,
20,24,1190,-84.43262101467771,6.6980366706848145,6.725062847137451,270.26214599609375,42.229854583740234,14.020580291748047,8.584024429321289,37.86985778808594,17.329315185546875,5.901144504547119,33.427696228027344,0.9643,,
21,24,1200,-117.35536168921905,5.486419677734375,5.516908645629883,304.8887634277344,36.71401596069336,15.575883865356445,7.891806602478027,41.543453216552734,17.592010498046875,5.331148624420166,30.59891700744629,0.964,,
22,25,1210,-4.085114321368217,6.443456172943115,6.48000431060791,365.4817199707031,34.13130569458008,17.022266387939453,8.701963424682617,45.922149658203125,17.95502471923828,5.883413314819336,32.987220764160156,0.9637,,
23,25,1220,-10.641830127381906,5.34011173248291,5.37277364730835,326.6206359863281,31.143991470336914,16.163761138916016,8.084150314331055,42.96617126464844,17.41092872619629,5.714078426361084,33.377464294433594,0.9634,,
24,25,1230,-18.438379501480096,5.688803672790527,5.725436687469482,366.33056640625,35.37773132324219,16.850114822387695,9.077677726745605,43.704566955566406,16.740909576416016,6.2382307052612305,32.89567947387695,0.9631,,
25,25,1240,-24.21830526175588,5.601760387420654,5.6366682052612305,349.077880859375,33.582637786865234,16.779054641723633,8.218343734741211,46.73544692993164,16.85525131225586,6.572988986968994,31.797983169555664,0.9628,,
26,25,1250,-33.48342237589495,5.555133819580078,5.592961311340332,378.2737121582031,31.65499496459961,17.795028686523438,7.849244117736816,45.890079498291016,18.574892044067383,5.272233486175537,32.05863571166992,0.9625,-130.31706761800893,-130.31706761800896
27,26,1260,-11.145932545321074,5.238854885101318,5.272067546844482,332.12628173828125,28.112791061401367,16.443918228149414,7.856448173522949,46.07512664794922,17.32235336303711,5.945333957672119,33.38304901123047,0.9621999999999999,,
28,26,1270,-22.190083437954094,5.4919939041137695,5.53209114074707,400.9736328125,38.473297119140625,18.218830108642578,8.309501647949219,46.0884895324707,17.99336814880371,5.984157085418701,33.41585159301758,0.9619,,
29,26,1280,-31.981433131156564,5.639660835266113,5.678728103637695,390.67205810546875,34.515872955322266,17.96437644958496,8.243372917175293,39.47419738769531,16.81641387939453,6.638463497161865,34.20376968383789,0.9616,,
30,26,1290,-41.29197491806652,5.268503665924072,5.304081916809082,355.7820129394531,32.394901275634766,17.52196502685547,6.983031272888184,39.663848876953125,17.085084915161133,6.1590728759765625,34.05105972290039,0.9613,,
31,26,1300,-54.3227166990211,5.042112827301025,5.078257083892822,361.44207763671875,34.14358139038086,17.506105422973633,7.414740085601807,33.64518356323242,16.405454635620117,5.964653491973877,32.23997497558594,0.961,,
32,27,1310,-10.88297177607617,4.313283920288086,4.345083713531494,317.9978332519531,30.61953353881836,16.326704025268555,7.171931743621826,34.745201110839844,15.546968460083008,6.7669782638549805,33.90748596191406,0.9607,,
33,27,1320,-26.213977912524648,4.855302333831787,4.888091087341309,327.8855285644531,25.06907081604004,16.752410888671875,6.8733015060424805,32.75675582885742,16.826187133789062,5.960641860961914,30.576265335083008,0.9604,,
34,27,1330,-43.609198979251055,4.5804362297058105,4.617323875427246,368.8785705566406,25.518695831298828,17.95938491821289,6.807276725769043,33.85789489746094,16.26947784423828,7.066009998321533,32.40875244140625,0.9601,,
35,27,1340,-63.825816073143876,5.2512736320495605,5.2933735847473145,420.999267578125,32.41360855102539,19.089542388916016,7.522541522979736,43.13031005859375,17.52890968322754,6.939898490905762,34.33805465698242,0.9598,,
36,27,1350,-76.69844164324671,5.076014041900635,5.113510608673096,374.96636962890625,33.94721984863281,18.1044979095459,6.869753360748291,37.10484313964844,16.57066535949707,6.755904674530029,33.24100112915039,0.9595,,
37,28,1360,-10.43624900193918,4.846816539764404,4.888008117675781,411.9156494140625,35.54564666748047,18.7197322845459,7.841383934020996,53.72016525268555,15.68653678894043,6.961522579193115,33.44336700439453,0.9592,,
38,28,1370,-24.54034280560909,4.512232303619385,4.552340984344482,401.0853576660156,28.386940002441406,18.820690155029297,6.845944881439209,44.26417541503906,16.90839958190918,6.615362167358398,34.06789016723633,0.9589,,
39,28,1380,-43.591413155852585,5.2943525314331055,5.332423210144043,380.7051086425781,40.46659851074219,18.30366325378418,6.758772373199463,40.25358581542969,15.965848922729492,6.544395923614502,34.48819351196289,0.9586,,
40,28,1390,-70.79982461976118,5.10336446762085,5.138816833496094,354.5259094238281,33.82704544067383,17.548465728759766,6.82475471496582,38.667518615722656,14.930013656616211,6.985994815826416,34.512611389160156,0.9583,,
41,28,1400,-99.92696900473383,5.091305732727051,5.12434720993042,330.4130554199219,35.83467483520508,16.92823028564453,6.621786594390869,42.186668395996094,14.53139877319336,6.744297027587891,33.38990020751953,0.958,,
42,29,1410,-6.757375154894586,5.883002281188965,5.918412208557129,354.0982666015625,35.32825469970703,17.48444175720215,6.956472396850586,46.389747619628906,15.044699668884277,7.270089626312256,27.912811279296875,0.9577,,
43,29,1420,-10.129840843127422,5.794707775115967,5.8263044357299805,315.96551513671875,30.541833877563477,16.503501892089844,6.60302734375,41.356414794921875,13.993208885192871,7.07733678817749,25.488454818725586,0.9574,,
44,29,1430,-17.198253565836474,5.630876541137695,5.662055015563965,311.7839660644531,32.66714859008789,16.376625061035156,6.6022868156433105,34.94856643676758,13.074084281921387,7.345395565032959,34.552101135253906,0.9571,,
45,29,1440,-28.465021278182334,4.782760143280029,4.812347888946533,295.8791809082031,29.840852737426758,16.021648406982422,6.259866714477539,34.64785385131836,14.124463081359863,7.680959701538086,31.534826278686523,0.9568,,
46,29,1450,-38.370561169011616,5.865072727203369,5.897279739379883,322.0677490234375,31.579004287719727,16.86293601989746,6.140772819519043,35.075164794921875,14.21005630493164,7.458563327789307,26.330537796020508,0.9565,,
47,30,1460,-14.770456958998636,5.519479751586914,5.549777507781982,302.9779357910156,39.891807556152344,16.27193260192871,6.180788040161133,33.996524810791016,13.506902694702148,7.150085926055908,25.60307502746582,0.9562,,
48,30,1470,-26.004587200873925,4.953033924102783,4.979259967803955,262.2612609863281,25.372621536254883,15.042598724365234,5.998456001281738,42.6087532043457,13.785209655761719,6.837752342224121,28.463916778564453,0.9559,,
49,30,1480,-36.2436629744283,4.493087291717529,4.514461994171143,213.74859619140625,27.960247039794922,13.43693733215332,5.761707782745361,31.187355041503906,12.239095687866211,7.2977752685546875,29.42457389831543,0.9556,,
50,30,1490,-48.10152641338746,5.012386322021484,5.037163734436035,247.7733154296875,27.9252872467041,14.402917861938477,6.350530624389648,35.75239181518555,13.56429672241211,6.671342849731445,28.601078033447266,0.9553,,
51,30,1500,-61.61283351631819,4.839064598083496,4.861776828765869,227.1238555908203,25.299419403076172,13.740606307983398,6.190281391143799,28.027759552001953,13.163265228271484,7.061903476715088,26.611665725708008,0.955,,
52,31,1510,-10.668282309449237,4.857151508331299,4.87807559967041,209.23939514160156,25.882877349853516,13.14035415649414,6.047352313995361,26.36750602722168,12.07443904876709,7.540926456451416,33.540653228759766,0.9547,,
53,31,1520,-18.800101570234155,4.387424945831299,4.408055305480957,206.30335998535156,20.933879852294922,13.187372207641602,5.691799640655518,27.80032730102539,12.77332592010498,5.827754974365234,24.845809936523438,0.9544,,
54,31,1530,-24.59099742912737,4.624509811401367,4.642390727996826,178.80740356445312,24.179580688476562,12.064558029174805,5.766615867614746,26.31039047241211,12.258028984069824,6.162973403930664,25.10188865661621,0.9541,,
55,31,1540,-32.12912274803747,4.778566360473633,4.796553611755371,179.87460327148438,24.49468994140625,12.13253116607666,5.7163214683532715,29.709522247314453,11.663226127624512,6.7779011726379395,24.19951629638672,0.9538,,
56,31,1550,-38.760722629844395,4.664157390594482,4.684787750244141,206.3044891357422,25.968244552612305,13.201597213745117,5.658824920654297,31.872882843017578,12.161209106445312,6.7151198387146,25.479663848876953,0.9535,,
57,32,1560,-9.805390233472252,5.638730049133301,5.657613754272461,188.83543395996094,22.46198844909668,12.585405349731445,5.517518997192383,28.386938095092773,10.991318702697754,6.874225616455078,24.027463912963867,0.9532,,
58,32,1570,-17.490580152300364,5.561487197875977,5.57893180847168,174.4447479248047,24.884363174438477,12.166568756103516,5.139979362487793,24.257661819458008,11.638842582702637,7.559667110443115,31.822057723999023,0.9529,,
59,32,1580,-25.304036910465502,4.552536487579346,4.569244861602783,167.0821533203125,21.943029403686523,11.845369338989258,5.1739115715026855,24.777671813964844,11.06631851196289,6.6652374267578125,27.472816467285156,0.9526,,
60,32,1590,-35.47810794168524,4.6958231925964355,4.710869312286377,150.45948791503906,19.202552795410156,11.027459144592285,5.371650695800781,26.518646240234375,11.110652923583984,7.192171096801758,24.967863082885742,0.9523,,
61,32,1600,-47.063743064455004,4.680142402648926,4.694357395172119,142.14788818359375,29.051794052124023,10.655237197875977,5.349188327789307,24.49966812133789,12.079381942749023,6.4182209968566895,25.05640983581543,0.952,,
62,33,1610,-9.471935792192026,4.971983909606934,4.987720489501953,157.36630249023438,19.727806091308594,11.139541625976562,5.768612861633301,24.460956573486328,11.1710205078125,6.858361721038818,25.715576171875,0.9517,,
63,33,1620,-18.535083268599834,4.8721442222595215,4.885459899902344,133.1552734375,26.58364486694336,10.284098625183105,5.233793258666992,26.011150360107422,11.506576538085938,6.369561195373535,31.28238868713379,0.9514,,
64,33,1630,-26.467215186391165,4.567449569702148,4.58267879486084,152.29010009765625,21.33795928955078,11.03055477142334,5.533262252807617,24.09067726135254,11.659134864807129,7.058883190155029,31.6096134185791,0.9511000000000001,,
65,33,1640,-35.01890534161694,4.614102363586426,4.629036903381348,149.34561157226562,21.793176651000977,11.186042785644531,4.9211835861206055,23.284605026245117,12.17132568359375,7.123485088348389,30.88954734802246,0.9508,,
66,33,1650,-43.50672117657456,4.542338848114014,4.558396816253662,160.57858276367188,22.918670654296875,11.557845115661621,5.195651054382324,23.50345230102539,12.01004409790039,6.839605808258057,27.998476028442383,0.9505,,
67,34,1660,-11.211842015464146,5.33404016494751,5.350850582122803,168.10459899902344,25.446203231811523,11.59498119354248,5.801812171936035,24.33037757873535,10.500065803527832,7.796668529510498,32.54948043823242,0.9502,,
68,34,1670,-22.63780043606862,3.9603114128112793,3.9777472019195557,174.3579864501953,22.845901489257812,11.715559005737305,6.0912766456604,31.464670181274414,11.01402473449707,7.1843671798706055,26.666889190673828,0.9499,,
69,34,1680,-33.40300958373814,4.988317489624023,5.002407550811768,140.90248107910156,23.26425552368164,10.676676750183105,5.187585830688477,22.229875564575195,11.167922019958496,7.461248397827148,26.588048934936523,0.9496,,
70,34,1690,-44.59206612267592,4.896448612213135,4.910402774810791,139.5419158935547,23.630977630615234,10.42100715637207,5.562779903411865,24.950607299804688,9.728170394897461,7.7400431632995605,30.726966857910156,0.9493,,
71,34,1700,-56.05612846937846,4.160040378570557,4.174093723297119,140.53515625,24.556644439697266,10.603511810302734,5.301008701324463,23.496906280517578,9.162168502807617,7.4478936195373535,30.701271057128906,0.949,,
72,35,1710,-8.639955006365188,4.788077354431152,4.802380561828613,143.0298309326172,24.316150665283203,10.614984512329102,5.50925874710083,24.91889762878418,10.45470905303955,7.697352886199951,32.90519332885742,0.9487,,
73,35,1720,-17.188259302959047,4.05653190612793,4.070353031158447,138.21339416503906,21.878549575805664,10.543664932250977,5.200433731079102,22.933631896972656,11.261882781982422,7.070496082305908,31.060745239257812,0.9484,,
74,35,1730,-27.60791034296975,3.7897448539733887,3.803515911102295,137.7106170654297,22.13842010498047,10.432273864746094,5.373852252960205,24.40403175354004,11.10972785949707,6.964648246765137,30.53494644165039,0.9480999999999999,,
75,35,1740,-39.35906093451125,4.956587791442871,4.970712184906006,141.24252319335938,19.955039978027344,10.421058654785156,5.713496208190918,21.82552719116211,10.818658828735352,8.154155731201172,32.475433349609375,0.9478,,
76,35,1750,-49.97368464668604,4.965935230255127,4.981291770935059,153.5633544921875,21.29821014404297,10.904894828796387,5.88613748550415,25.601655960083008,10.336618423461914,8.031534194946289,30.580339431762695,0.9475,,
77,36,1760,-11.55962571048655,3.5930774211883545,3.607455253601074,143.778076171875,18.79696273803711,10.557750701904297,5.684361934661865,26.564083099365234,10.375950813293457,6.951598644256592,30.837921142578125,0.9472,,
78,36,1770,-23.92457050802055,3.961338520050049,3.9770281314849854,156.8965606689453,19.89136505126953,11.257851600646973,5.491569519042969,22.71030616760254,11.59056282043457,6.670467376708984,26.192209243774414,0.9469,,
79,36,1780,-35.58445201267233,3.309218645095825,3.324841022491455,156.223388671875,24.68561553955078,11.174596786499023,5.5992631912231445,26.054651260375977,10.336536407470703,6.888522148132324,24.02353286743164,0.9466,,
80,36,1790,-47.85319880264491,4.397183418273926,4.414639472961426,174.55978393554688,25.897783279418945,11.529241561889648,6.452626705169678,32.851417541503906,10.603999137878418,7.859360694885254,35.62746810913086,0.9463,,
81,36,1800,-62.95215387159704,4.1123223304748535,4.126759052276611,144.36563110351562,25.99582862854004,10.495473861694336,5.848988056182861,25.935287475585938,10.738264083862305,7.790943145751953,31.04239845275879,0.946,,
82,37,1810,-7.932658767347814,4.1393656730651855,4.157609462738037,182.4355926513672,18.589675903320312,11.85952377319336,6.464308261871338,27.337459564208984,11.907591819763184,7.965312480926514,31.882509231567383,0.9457,,
83,37,1820,-14.171786109266108,3.939021348953247,3.954158067703247,151.36746215820312,33.097076416015625,10.598492622375488,6.248153209686279,33.66840744018555,12.448824882507324,7.418982982635498,37.967220306396484,0.9454,,
84,37,1830,-24.11521288169825,4.019162654876709,4.034338474273682,151.75662231445312,24.86571502685547,10.502411842346191,6.438631057739258,24.042396545410156,11.703579902648926,8.5794677734375,40.254852294921875,0.9451,,
85,37,1840,-34.093250261678556,3.992523670196533,4.008231163024902,157.07400512695312,22.053876876831055,11.021985054016113,5.965722560882568,23.827701568603516,11.934967041015625,6.657392501831055,25.5133113861084,0.9448,,
86,37,1850,-46.482842129993784,4.016630172729492,4.033529281616211,168.98907470703125,24.995834350585938,11.365104675292969,6.310582637786865,33.45741653442383,12.690596580505371,7.337422847747803,32.65672302246094,0.9445,,
87,38,1860,-7.850727508356454,4.324547290802002,4.336620807647705,120.73423767089844,23.527645111083984,9.675690650939941,5.207231044769287,22.551307678222656,11.142213821411133,7.662509918212891,39.38352966308594,0.9442,,
88,38,1870,-12.835600887124022,3.6902947425842285,3.7066354751586914,163.40777587890625,21.535930633544922,10.753946304321289,6.910893440246582,27.93206024169922,10.96634292602539,7.6156487464904785,29.324234008789062,0.9439,,
89,38,1880,-16.069097425601946,4.52557897567749,4.5429558753967285,173.7681427001953,21.116533279418945,11.360251426696777,6.686764717102051,28.35719108581543,11.412694931030273,8.178242683410645,39.46712112426758,0.9436,,
90,38,1890,-21.372752856823478,3.8203485012054443,3.837496042251587,171.47549438476562,20.283540725708008,11.248744010925293,6.703822135925293,26.840024948120117,11.424759864807129,7.609321117401123,29.920473098754883,0.9433,,
91,38,1900,-29.122955196926895,4.7032365798950195,4.720605850219727,173.69432067871094,18.748620986938477,11.460193634033203,6.508323669433594,30.945253372192383,11.446653366088867,7.533463001251221,31.725263595581055,0.943,,
92,39,1910,-13.08623567462704,4.2948713302612305,4.314270973205566,193.99710083007812,19.442365646362305,12.302241325378418,6.530846118927002,29.844579696655273,12.338926315307617,8.238740921020508,39.439796447753906,0.9427,,
93,39,1920,-23.07247824267739,3.638932466506958,3.657010316848755,180.7788543701172,22.739715576171875,11.806131362915039,6.433825969696045,29.053190231323242,11.710476875305176,7.336301803588867,29.499370574951172,0.9424,,
94,39,1930,-32.102663903375,3.7326502799987793,3.7502200603485107,175.69769287109375,18.984174728393555,11.31738567352295,6.90032434463501,46.99134063720703,11.094489097595215,7.424479007720947,39.455928802490234,0.9420999999999999,,
95,39,1940,-42.95978883661454,3.720999240875244,3.7359235286712646,149.24293518066406,27.38111686706543,10.718951225280762,5.860634803771973,24.668413162231445,9.66242790222168,7.5927205085754395,31.79854393005371,0.9418,,
96,39,1950,-59.47378376965334,3.7847084999084473,3.8007709980010986,160.6251983642578,25.274810791015625,10.778925895690918,6.6663289070129395,28.078712463378906,11.611726760864258,8.742206573486328,38.43025588989258,0.9415,,
97,40,1960,-9.049524721316054,3.7408344745635986,3.7591726779937744,183.38287353515625,17.941560745239258,12.310175895690918,5.642910003662109,25.56704330444336,12.363329887390137,7.03378963470459,31.43984031677246,0.9412,,
98,40,1970,-19.298441554603333,3.6433889865875244,3.660804033279419,174.14939880371094,18.397695541381836,11.566688537597656,6.35304069519043,31.940515518188477,11.520201683044434,7.198399543762207,32.555015563964844,0.9409,,
99,40,1980,-25.805088283348777,4.028290748596191,4.047869682312012,195.78732299804688,23.38027000427246,12.321699142456055,6.630468368530273,31.227394104003906,11.249287605285645,7.522792816162109,30.755178451538086,0.9406,,
100,40,1990,-31.741671396014386,4.264731407165527,4.281381130218506,166.49705505371094,19.09463119506836,11.684464454650879,5.474516868591309,25.50489044189453,12.112010955810547,7.869465351104736,37.15943908691406,0.9403,,
101,40,2000,-40.59658398071099,3.2450199127197266,3.263591766357422,185.71739196777344,18.341632843017578,12.05228042602539,6.360814571380615,29.758544921875,11.708550453186035,7.755692481994629,34.53659439086914,0.94,,
102,41,2010,-9.202341560123028,3.3690881729125977,3.388774871826172,196.86660766601562,19.626123428344727,12.515753746032715,6.342120170593262,30.079193115234375,12.415708541870117,7.3466339111328125,34.587806701660156,0.9397,,
103,41,2020,-19.54466358660712,4.152331829071045,4.169363498687744,170.31813049316406,26.349172592163086,11.33503532409668,6.468006134033203,30.06970977783203,10.576966285705566,7.7696533203125,37.106815338134766,0.9394,,
104,41,2030,-28.088623339385688,3.4333443641662598,3.454066753387451,207.22508239746094,17.96535873413086,12.461530685424805,7.206618309020996,30.89566421508789,11.950944900512695,8.460165023803711,40.108238220214844,0.9391,,
105,41,2040,-36.14775771776915,3.6540348529815674,3.6734843254089355,194.49510192871094,21.984987258911133,12.161422729492188,6.826047420501709,31.08746337890625,12.695965766906738,9.004583358764648,40.167152404785156,0.9388,,
106,41,2050,-46.84215701548118,3.6745500564575195,3.6911895275115967,166.39492797851562,21.722871780395508,10.43526554107666,7.582885265350342,49.14839553833008,10.9659423828125,7.791374206542969,40.08037185668945,0.9385,,
107,42,2060,-12.90449131141286,3.957873582839966,3.9741034507751465,162.2982940673828,19.496644973754883,10.97743034362793,6.464853286743164,28.3790283203125,11.27829360961914,8.436419486999512,37.59001159667969,0.9382,,
108,42,2070,-27.280858867231906,3.2152979373931885,3.232661724090576,173.63853454589844,23.78585433959961,11.268220901489258,6.831230163574219,32.520450592041016,10.720281600952148,7.646418571472168,38.51627731323242,0.9379,,
109,42,2080,-40.13659209277402,4.085958003997803,4.106022834777832,200.64601135253906,22.173086166381836,12.216273307800293,7.169984340667725,30.317049026489258,10.750225067138672,7.7861762046813965,31.925121307373047,0.9376,,
110,42,2090,-55.62680221645162,3.675178289413452,3.6926748752593994,174.9652099609375,23.398754119873047,11.158114433288574,7.103638648986816,25.839330673217773,11.914313316345215,7.462357044219971,30.27979278564453,0.9373,,
111,42,2100,-69.1028584886532,3.5800881385803223,3.595134973526001,150.46791076660156,16.858701705932617,10.21713638305664,6.788080215454102,23.60793685913086,9.706046104431152,7.938382148742676,40.64881896972656,0.9369999999999999,,
112,43,2110,-12.078322768358511,2.7167747020721436,2.7369935512542725,202.18807983398438,20.218875885009766,12.558610916137695,6.668536186218262,33.35401153564453,12.285719871520996,6.607517242431641,30.84787940979004,0.9367,,
113,43,2120,-25.829963476520344,3.465135097503662,3.4786674976348877,135.32415771484375,21.177963256835938,9.643266677856445,6.5062713623046875,32.34748077392578,9.62590503692627,7.1948957443237305,35.159027099609375,0.9364,,
114,43,2130,-39.97216069713758,3.67220139503479,3.688239336013794,160.3805389404297,22.93552017211914,10.59934139251709,6.930692195892334,29.33334732055664,11.376474380493164,8.106231689453125,32.35787582397461,0.9361,,
115,43,2140,-52.97682020563154,3.2751123905181885,3.2934718132019043,183.5941619873047,23.564788818359375,11.833989143371582,6.599308967590332,32.84098815917969,11.779302597045898,8.28708553314209,40.841224670410156,0.9358,,
116,43,2150,-66.50024836116906,3.33536434173584,3.354687213897705,193.228515625,18.01434326171875,12.213647842407227,6.637418270111084,31.954675674438477,12.256998062133789,7.175790786743164,31.19759750366211,0.9355,,
117,44,2160,-4.271644723519023,3.336672782897949,3.3532183170318604,165.4558563232422,19.66803741455078,11.106185913085938,6.48910665512085,31.43254280090332,11.379464149475098,8.17016315460205,42.013328552246094,0.9352,,
118,44,2170,-9.56254913745826,4.207275867462158,4.223575592041016,162.99659729003906,22.560874938964844,10.730025291442871,6.918320178985596,28.32418441772461,10.661947250366211,7.998831272125244,30.115385055541992,0.9349,,
119,44,2180,-18.929240546661017,3.0261759757995605,3.0421106815338135,159.3463897705078,18.92765998840332,10.546660423278809,6.936451435089111,27.877458572387695,10.54692554473877,7.673447608947754,30.774965286254883,0.9346,,
120,44,2190,-33.01270017143527,3.212790012359619,3.23142671585083,186.3680419921875,19.376007080078125,11.686749458312988,7.056056976318359,34.124359130859375,11.507048606872559,8.096680641174316,39.722412109375,0.9343,,
121,44,2200,-46.63257408426336,3.533869743347168,3.5500478744506836,161.78140258789062,19.013957977294922,11.108038902282715,6.196197032928467,28.140867233276367,11.76695728302002,8.450026512145996,34.50954818725586,0.9339999999999999,,
122,45,2210,-14.527445364220913,3.3205270767211914,3.338825225830078,182.98060607910156,21.992162704467773,11.532526016235352,7.069757461547852,42.0700798034668,11.618509292602539,8.169122695922852,39.42341995239258,0.9337,,
123,45,2220,-35.03525612050555,3.3048925399780273,3.3232481479644775,183.5565643310547,19.836505889892578,11.573942184448242,7.0427565574646,30.375686645507812,11.5659761428833,8.11572265625,41.21797561645508,0.9334,,
124,45,2230,-55.08840388106912,3.7494330406188965,3.767371892929077,179.38809204101562,18.50716209411621,11.508925437927246,6.850746154785156,31.281091690063477,11.373047828674316,8.199971199035645,32.04861831665039,0.9331,,
125,45,2240,-71.53341063366408,3.2806694507598877,3.2965409755706787,158.71603393554688,18.710193634033203,10.97618579864502,6.183798789978027,28.57762908935547,10.80782699584961,7.910505771636963,32.018245697021484,0.9328,,
126,45,2250,-83.31861954226838,3.6706671714782715,3.688689947128296,180.2281494140625,18.83400535583496,11.372093200683594,7.134680271148682,30.491674423217773,10.98850154876709,7.861440658569336,32.58189392089844,0.9325,,
127,46,2260,-9.767842117259937,3.5272841453552246,3.5437774658203125,164.93309020996094,19.59137725830078,11.158018112182617,6.358595371246338,29.91063690185547,11.227128028869629,7.103759765625,27.086017608642578,0.9322,,
128,46,2270,-23.356387839268017,3.2866547107696533,3.3051645755767822,185.0991668701172,20.018163681030273,11.849152565002441,6.685563564300537,30.51944351196289,11.934224128723145,7.657120227813721,34.67464828491211,0.9319,,
129,46,2280,-35.48117152839861,3.9534859657287598,3.971493721008301,180.07736206054688,19.898571014404297,11.440814018249512,7.013210773468018,34.39014434814453,11.82563304901123,7.946200370788574,41.507179260253906,0.9316,,
130,46,2290,-47.66707226032443,3.327732801437378,3.3443799018859863,166.46987915039062,16.938230514526367,10.943048477172852,6.835170269012451,41.36079406738281,11.171128273010254,7.886420726776123,36.28273010253906,0.9313,,
131,46,2300,-63.25113647927816,3.012608289718628,3.0305817127227783,179.7342071533203,20.413114547729492,11.609101295471191,6.705444812774658,27.87759780883789,11.548768997192383,7.316285610198975,30.113550186157227,0.931,,
132,47,2310,-12.021827263978896,3.220416307449341,3.2383766174316406,179.60260009765625,18.232481002807617,10.920103073120117,7.768780708312988,49.31037902832031,10.473212242126465,8.278035163879395,41.21141815185547,0.9307,,
