update,episode,total_steps,train_team_return,td_loss,grad_norm,q_tot_mean,target_q_tot_mean,epsilon,eval_team_return,eval_mean_agent_return
24,9,430,-40.624788566269885,0.15035486221313477,2.7312512397766113,1.4371596574783325,1.4168550968170166,0.871,,
25,9,440,-56.52014980976562,0.09217854589223862,2.905120849609375,1.5881145000457764,1.569393277168274,0.868,,
26,9,450,-77.31561615668485,0.08226626366376877,1.9074631929397583,1.6631633043289185,1.686111330986023,0.865,,
27,10,460,-13.449431313967619,0.1446550339460373,3.052166223526001,1.9753220081329346,1.9785972833633423,0.862,,
28,10,470,-26.52144054614527,0.06749533861875534,1.7447580099105835,1.6587220430374146,1.6363486051559448,0.859,,
29,10,480,-45.405750912408784,0.17820680141448975,4.77522611618042,1.5988967418670654,1.6210113763809204,0.856,,
30,10,490,-62.63607771358519,0.1493302583694458,2.3739421367645264,1.6243672370910645,1.691166639328003,0.853,,
31,10,500,-83.65264967678894,0.09282641857862473,2.8098111152648926,1.4641728401184082,1.492928147315979,0.85,-131.36447496569116,-131.36447496569116
32,11,510,-15.42260018203348,0.06509339064359665,1.9155038595199585,1.7112764120101929,1.7215498685836792,0.847,,
33,11,520,-29.859159413659494,0.1088818609714508,3.4083168506622314,1.708550214767456,1.7458499670028687,0.844,,
34,11,530,-42.38283270820683,0.06908495724201202,2.1211161613464355,1.567110538482666,1.5962098836898804,0.841,,
35,11,540,-55.26565805237597,0.04349968954920769,1.4357150793075562,1.603657841682434,1.660250186920166,0.838,,
36,11,550,-70.36886733523264,0.16043271124362946,2.0266835689544678,1.9567525386810303,1.9057648181915283,0.835,,
37,12,560,-6.976550840489618,0.06301719695329666,2.3857219219207764,1.7996470928192139,1.739576816558838,0.832,,
38,12,570,-15.371446774822694,0.09130305051803589,1.5173285007476807,1.4363633394241333,1.431607961654663,0.829,,
39,12,580,-23.30733344154949,0.1401563435792923,2.588320016860962,1.4612833261489868,1.307499647140503,0.8260000000000001,,
40,12,590,-32.533185858645666,0.045865848660469055,1.6391065120697021,1.7112727165222168,1.7187557220458984,0.823,,
41,12,600,-40.79401102843867,0.1333743929862976,3.169450521469116,1.7636752128601074,1.823257327079773,0.82,,
42,13,610,-4.870136158205975,0.11141227185726166,2.853529930114746,1.7549214363098145,1.6940078735351562,0.817,,
43,13,620,-10.31728953112789,0.1660660356283188,2.5470728874206543,1.9352742433547974,1.8061630725860596,0.8140000000000001,,
44,13,630,-19.549640631219308,0.09081979840993881,1.3374487161636353,1.6414552927017212,1.5726439952850342,0.8109999999999999,,
45,13,640,-29.71053263723604,0.10895916074514389,2.6576662063598633,1.7935247421264648,1.7695118188858032,0.808,,
46,13,650,-38.36526377216486,0.05442455783486366,2.134737730026245,1.842341661453247,1.8591747283935547,0.8049999999999999,,
47,14,660,-7.909846485890717,0.0338548943400383,1.8212668895721436,1.8113253116607666,1.825541377067566,0.802,,
48,14,670,-17.778458161881414,0.0525817945599556,2.516498565673828,1.8922417163848877,1.9603263139724731,0.7989999999999999,,
49,14,680,-28.29038137149304,0.09987887740135193,1.5505380630493164,1.7610177993774414,1.6896740198135376,0.796,,
50,14,690,-42.957006800897425,0.048714276403188705,1.7589699029922485,1.8814657926559448,1.9148495197296143,0.7929999999999999,,
51,14,700,-63.8931088599795,0.030714435502886772,1.2860206365585327,1.8659907579421997,1.8624920845031738,0.79,,
52,15,710,-14.248013792881508,0.03259795159101486,1.2704074382781982,1.6608657836914062,1.706834316253662,0.787,,
53,15,720,-33.10067142395791,0.05128861218690872,1.6221531629562378,2.0044987201690674,2.068824291229248,0.784,,
54,15,730,-58.894376980929,0.03560708835721016,1.0797747373580933,1.7883856296539307,1.8202871084213257,0.7809999999999999,,
55,15,740,-87.14780437812759,0.06493336707353592,2.0127546787261963,2.435537099838257,2.4292616844177246,0.778,,
56,15,750,-114.1897165388506,0.11149679869413376,4.49694299697876,2.44818377494812,2.3207409381866455,0.775,,
57,16,760,-9.095010290312711,0.04519785940647125,1.5009709596633911,2.3154587745666504,2.315702438354492,0.772,,
58,16,770,-22.494708181491305,0.2617320418357849,3.239412784576416,2.0311949253082275,1.8492504358291626,0.769,,
59,16,780,-36.77679980157343,0.04032456502318382,1.7168967723846436,1.836974859237671,1.7927682399749756,0.766,,
60,16,790,-51.763394922669185,0.10052280128002167,3.2654778957366943,2.363171100616455,2.461287498474121,0.763,,
61,16,800,-67.15598777193254,0.1118161752820015,2.8378357887268066,2.3208060264587402,2.3546533584594727,0.76,,
62,17,810,-5.699040466557161,0.04169534146785736,1.76238214969635,2.1341874599456787,2.191236734390259,0.757,,
63,17,820,-13.34400269500443,0.043811485171318054,3.2553505897521973,1.9092581272125244,1.9792464971542358,0.754,,
64,17,830,-20.655102583562595,0.06635261327028275,2.8490452766418457,2.25333833694458,2.247117519378662,0.751,,
65,17,840,-29.567487700976276,0.04441935569047928,1.3127548694610596,1.9801867008209229,1.9941877126693726,0.748,,
66,17,850,-39.77313861542243,0.02973461151123047,1.3897806406021118,1.655537486076355,1.6640022993087769,0.745,,
67,18,860,-12.396119410188362,0.2914630174636841,1.617212176322937,2.2119202613830566,2.0009093284606934,0.742,,
68,18,870,-22.11370206878078,0.05081320181488991,1.8339526653289795,2.652014970779419,2.6729366779327393,0.739,,
69,18,880,-30.897945501474034,0.03796332702040672,1.711642861366272,2.483241319656372,2.4803123474121094,0.736,,
70,18,890,-47.436918409016975,0.09348225593566895,3.0452001094818115,2.4650228023529053,2.3563597202301025,0.733,,
71,18,900,-68.13763859164419,0.09183825552463531,1.980635643005371,2.0292351245880127,1.9376881122589111,0.73,,
72,19,910,-11.908835362590345,0.10622330009937286,3.553098201751709,2.0888216495513916,2.06760835647583,0.727,,
73,19,920,-25.372092283828938,0.1320875883102417,2.5211124420166016,1.9666805267333984,1.8397196531295776,0.724,,
74,19,930,-38.451323035461535,0.051644399762153625,1.688472032546997,1.9355041980743408,1.967517614364624,0.721,,
75,19,940,-49.941850921294446,0.024785997346043587,1.1106693744659424,1.7921936511993408,1.7859790325164795,0.718,,
76,19,950,-64.76749988406746,0.029866177588701248,2.347701072692871,2.7840099334716797,2.825674295425415,0.7150000000000001,,
77,20,960,-10.63926770724851,0.03675023838877678,2.2973663806915283,1.821098804473877,1.8038498163223267,0.712,,
78,20,970,-19.157078151440572,0.07484157383441925,1.4269592761993408,1.9195659160614014,1.923480749130249,0.7090000000000001,,
79,20,980,-30.070506149951274,0.045542653650045395,2.5093111991882324,2.2732021808624268,2.3511292934417725,0.706,,
80,20,990,-43.67375453420877,0.03997904807329178,2.650634765625,2.530137538909912,2.616255760192871,0.703,,
81,20,1000,-56.747229445899855,0.14618651568889618,1.8338510990142822,1.9655873775482178,1.9196839332580566,0.7,-94.8695983195074,-94.8695983195074
82,21,1010,-7.4959227957712615,0.2224215418100357,2.746833324432373,2.378030300140381,2.247781276702881,0.6970000000000001,,
83,21,1020,-19.272559146029906,0.07819142192602158,1.9206416606903076,2.217684268951416,2.1631431579589844,0.694,,
84,21,1030,-36.55218332044458,0.06385999917984009,2.6478583812713623,2.569037914276123,2.559854507446289,0.6910000000000001,,
85,21,1040,-54.50552253873704,0.14098399877548218,6.724560737609863,2.532471179962158,2.7380433082580566,0.688,,
86,21,1050,-73.85225938947382,0.3036542236804962,4.8584771156311035,2.4713964462280273,2.368652820587158,0.685,,
87,22,1060,-5.000694716833175,0.03388913720846176,1.5707873106002808,2.3815083503723145,2.3846943378448486,0.6819999999999999,,
88,22,1070,-10.919360985425774,0.06161833181977272,4.0835795402526855,2.71439528465271,2.6657795906066895,0.679,,
89,22,1080,-20.402448714017527,0.05210103094577789,2.161756992340088,2.3119263648986816,2.2540109157562256,0.6759999999999999,,
90,22,1090,-37.09177378034146,0.12992499768733978,4.860777854919434,2.4378106594085693,2.3823165893554688,0.673,,
91,22,1100,-58.35165320246928,0.04448693245649338,4.539626121520996,2.818986654281616,2.7341246604919434,0.67,,
92,23,1110,-10.81088742224259,0.11538399010896683,4.026094913482666,2.8539326190948486,2.8356335163116455,0.667,,
93,23,1120,-21.3781901071213,0.07314706593751907,5.144909381866455,2.6972851753234863,2.61018443107605,0.6639999999999999,,
94,23,1130,-31.004914328588814,0.05123264342546463,2.6813387870788574,2.87009859085083,2.804774045944214,0.661,,
95,23,1140,-41.31327716185618,0.3044489026069641,4.1556501388549805,2.5775046348571777,2.4047510623931885,0.6579999999999999,,
96,23,1150,-53.18169936242595,0.10161131620407104,2.6200194358825684,2.3524365425109863,2.388425588607788,0.655,,
97,24,1160,-17.604306451565407,0.32199108600616455,9.935154914855957,3.0827672481536865,3.135143756866455,0.652,,
98,24,1170,-33.02648593354223,0.1046103835105896,4.928191661834717,2.4618465900421143,2.535198926925659,0.649,,
99,24,1180,-49.198108391241504,0.2227085679769516,4.6465020179748535,2.779691219329834,2.648021697998047,0.646,,
100,24,1190,-65.63025083446495,0.24033044278621674,7.363670349121094,2.9293060302734375,2.9520885944366455,0.643,,
101,24,1200,-88.82375144618513,0.09271858632564545,6.214810848236084,2.7381021976470947,2.748797655105591,0.6399999999999999,,
102,25,1210,-3.281947276697797,0.0988793596625328,8.079931259155273,3.0898516178131104,3.0565500259399414,0.637,,
103,25,1220,-9.725563189870048,0.06473393738269806,4.943873882293701,3.2686686515808105,3.217118263244629,0.634,,
104,25,1230,-25.01172997479723,0.24885748326778412,5.558221340179443,3.2147343158721924,2.9926226139068604,0.631,,
105,25,1240,-47.71614034194161,0.10971198230981827,4.362451076507568,2.3695178031921387,2.3606948852539062,0.628,,
106,25,1250,-74.00908196189867,0.15295836329460144,4.810825824737549,2.9747934341430664,2.868964672088623,0.625,,
107,26,1260,-11.524858073369922,0.12260858714580536,6.2017035484313965,2.7740871906280518,2.7406604290008545,0.622,,
108,26,1270,-22.92919802204245,0.5392033457756042,7.203192710876465,3.6707510948181152,3.1251678466796875,0.619,,
109,26,1280,-32.66887709592357,0.08272845298051834,6.986607074737549,3.5033388137817383,3.3943662643432617,0.616,,
110,26,1290,-43.32418302094469,0.33967506885528564,5.563840866088867,3.0933077335357666,2.9589648246765137,0.613,,
111,26,1300,-54.2660300873524,0.38912656903266907,4.2891364097595215,3.0175909996032715,2.7919118404388428,0.61,,
112,27,1310,-11.344592666527419,0.10765139758586884,6.01806640625,3.6996958255767822,3.758601665496826,0.607,,
113,27,1320,-29.980251655152568,0.06229405850172043,2.284670114517212,2.4144768714904785,2.453986167907715,0.604,,
114,27,1330,-54.074370050201274,0.09411495923995972,3.694575309753418,1.910931944847107,1.951894998550415,0.601,,
115,27,1340,-77.82753650508225,0.07552603632211685,5.00547981262207,2.7498936653137207,2.8743956089019775,0.598,,
116,27,1350,-99.89424108423884,0.37386631965637207,4.015566349029541,3.2687761783599854,3.0874977111816406,0.595,,
117,28,1360,-9.456227536452307,0.12014754861593246,3.831665515899658,2.8975348472595215,2.855137586593628,0.5920000000000001,,
118,28,1370,-17.8814279612061,0.09538563340902328,5.98765230178833,3.225081205368042,3.2443017959594727,0.589,,
119,28,1380,-26.366869228208742,0.08887156844139099,3.397442579269409,3.192406177520752,3.1347622871398926,0.586,,
120,28,1390,-37.80336224195025,0.0486600287258625,4.083062171936035,2.4952170848846436,2.5483832359313965,0.583,,
121,28,1400,-49.33681123954019,0.1576542854309082,5.175634384155273,3.4190642833709717,3.3683526515960693,0.58,,
122,29,1410,-6.173491620241978,0.959757924079895,8.63010311126709,4.516611099243164,3.5564370155334473,0.577,,
123,29,1420,-14.370247865471983,0.1824004203081131,3.211700677871704,2.7028138637542725,2.5408174991607666,0.5740000000000001,,
124,29,1430,-25.2339422869251,0.3444865345954895,4.507511615753174,3.5336363315582275,3.23919677734375,0.571,,
125,29,1440,-36.877046205908776,0.1190003901720047,2.374258041381836,3.257962942123413,3.2052581310272217,0.5680000000000001,,
126,29,1450,-51.34469742917142,0.16996636986732483,2.76723575592041,3.3475823402404785,3.251595973968506,0.565,,
127,30,1460,-14.402131588180808,0.03674065321683884,3.19512677192688,3.264756441116333,3.2743589878082275,0.5619999999999999,,
128,30,1470,-29.842992664867936,0.10215406864881516,3.9029510021209717,3.147508382797241,3.1710457801818848,0.5589999999999999,,
129,30,1480,-45.763086323207546,0.08323372155427933,6.511614799499512,3.4630613327026367,3.5823495388031006,0.556,,
130,30,1490,-62.74928402463055,0.04916856065392494,2.5930838584899902,2.6474814414978027,2.6981778144836426,0.5529999999999999,,
131,30,1500,-79.21776399257354,0.14855989813804626,3.466674566268921,2.48704195022583,2.41646146774292,0.55,-81.77062826131147,-81.77062826131149
