update,episode,total_steps,train_team_return,td_loss,total_loss,grad_norm,q_tot_mean,q_tot_std,q_tot_max,target_q_tot_mean,target_q_tot_std,target_q_tot_max,epsilon,action_entropy_mean,used_action_count_min,max_action_ratio_max,top2_action_ratio_max,eval_team_return,eval_mean_agent_return
15,22,1100,-68.72393631620253,0.06816540658473969,0.06816540658473969,0.8283786177635193,0.19485836029052733,0.2191290706396103,0.698427140712738,0.5661094665527344,0.09442345052957535,0.750558614730835,0.9339999999999999,,,,,,
16,23,1150,-50.723214657904144,0.046724673360586166,0.046724673360586166,0.5858182907104492,0.247200927734375,0.22262685000896454,0.742328405380249,0.5426167678833008,0.10189002752304077,0.7976216673851013,0.931,,,,,,
17,24,1200,-64.53219387538549,0.06922076642513275,0.06922076642513275,0.7824857234954834,0.25557613372802734,0.2488597184419632,0.9350371956825256,0.6245800399780274,0.10197989642620087,0.8372045755386353,0.9279999999999999,,,,,,
18,25,1250,-44.69303808541736,0.05877755954861641,0.05877755954861641,0.7368518114089966,0.23673091888427733,0.2120906412601471,0.8092317581176758,0.5810509109497071,0.09609096497297287,0.8601303100585938,0.925,0.989149683164464,3,0.6,0.836,-108.39028596707828,-108.39028596707828
19,26,1300,-63.585838256233856,0.05661146715283394,0.05661146715283394,0.6748862862586975,0.2725641632080078,0.2278444766998291,0.8157574534416199,0.5959233093261719,0.10112164169549942,0.8090536594390869,0.922,,,,,,
20,27,1350,-40.16506329960081,0.04642753675580025,0.04642753675580025,0.5901618003845215,0.24475114822387695,0.21171247959136963,0.8597301244735718,0.5415140533447266,0.11048620194196701,0.777732789516449,0.919,,,,,,
21,28,1400,-50.34466496446834,0.042062677443027496,0.042062677443027496,0.5487189888954163,0.2825302505493164,0.21342061460018158,0.8662753105163574,0.5677539443969727,0.07991274446249008,0.8012828230857849,0.916,,,,,,
22,29,1450,-44.605535813395676,0.05089870095252991,0.05089870095252991,0.6119241714477539,0.2990268325805664,0.22621503472328186,0.9705308675765991,0.5871734619140625,0.12402824312448502,0.8414902687072754,0.913,,,,,,
23,30,1500,-77.07729873462836,0.03506137430667877,0.03506137430667877,0.479073703289032,0.28354265213012697,0.19632506370544434,0.8778665661811829,0.5320362091064453,0.10239501297473907,0.8638886213302612,0.91,,,,,,
24,31,1550,-37.69426698326506,0.040861986577510834,0.040861986577510834,0.5310803055763245,0.2844169044494629,0.20104524493217468,0.8828571438789368,0.552194709777832,0.10579856485128403,0.8124606609344482,0.907,,,,,,
25,32,1600,-47.3038213473568,0.03781433030962944,0.03781433030962944,0.5000388622283936,0.3364189910888672,0.1955174058675766,0.7931496500968933,0.5924258041381836,0.10261373221874237,0.8655409812927246,0.904,,,,,,
26,33,1650,-76.56294332917253,0.03994546830654144,0.03994546830654144,0.4461771249771118,0.32047088623046877,0.22436490654945374,0.9702068567276001,0.5476718521118165,0.13254374265670776,0.8652061223983765,0.901,,,,,,
27,34,1700,-58.51115678274321,0.030123881995677948,0.030123881995677948,0.36476752161979675,0.377515983581543,0.21734951436519623,1.0721964836120605,0.580589370727539,0.13376200199127197,0.9271987080574036,0.898,,,,,,
28,35,1750,-50.756395086150654,0.03456415981054306,0.03456415981054306,0.46363213658332825,0.3591530227661133,0.21230700612068176,1.0760014057159424,0.590019416809082,0.12013940513134003,0.9281468987464905,0.895,,,,,,
29,36,1800,-56.69276873788627,0.028807515278458595,0.028807515278458595,0.376411497592926,0.33427379608154295,0.18160615861415863,0.7731672525405884,0.5438925552368165,0.11172770708799362,0.8689958453178406,0.892,,,,,,
30,37,1850,-32.028660850608055,0.03263256698846817,0.03263256698846817,0.37619924545288086,0.3699163055419922,0.19980111718177795,0.8612945079803467,0.5825,0.08520601689815521,0.8092223405838013,0.889,,,,,,
31,38,1900,-50.998324597896634,0.034429632127285004,0.034429632127285004,0.43007081747055054,0.3721985626220703,0.21041546761989594,1.0841829776763916,0.5841576766967773,0.14548331499099731,0.9310243129730225,0.886,,,,,,
32,39,1950,-70.758873676619,0.03188415244221687,0.03188415244221687,0.40008634328842163,0.3953282928466797,0.21222101151943207,1.085727334022522,0.6046375656127929,0.14120633900165558,0.9319884181022644,0.883,,,,,,
33,40,2000,-44.86805211443517,0.032281532883644104,0.032281532883644104,0.36632171273231506,0.36461902618408204,0.19303059577941895,0.8637436628341675,0.5747196197509765,0.09378403425216675,0.8323609828948975,0.88,,,,,,
34,41,2050,-56.0814360749658,0.035459935665130615,0.035459935665130615,0.48471054434776306,0.3898919677734375,0.20934125781059265,1.002343773841858,0.6349289321899414,0.09923934936523438,0.8535428047180176,0.877,,,,,,
35,42,2100,-67.03894893147088,0.02712211385369301,0.02712211385369301,0.3656809329986572,0.37802303314208985,0.1912563592195511,0.9033876657485962,0.5865288543701171,0.09365888684988022,0.8138099312782288,0.874,,,,,,
36,43,2150,-68.66607009169631,0.03294854238629341,0.03294854238629341,0.3450367748737335,0.37912582397460937,0.1980881690979004,0.9196069240570068,0.5709725570678711,0.13761727511882782,0.8743178248405457,0.871,,,,,,
37,44,2200,-31.303219035188764,0.022084975615143776,0.022084975615143776,0.21294167637825012,0.41800716400146487,0.17369018495082855,0.8173164129257202,0.5585578918457031,0.12097130715847015,0.8759844899177551,0.868,,,,,,
38,45,2250,-56.129231050901154,0.021787041798233986,0.021787041798233986,0.27189502120018005,0.4011528015136719,0.1752273291349411,0.9014596343040466,0.5628923797607421,0.12965574860572815,0.8313767910003662,0.865,,,,,,
39,46,2300,-46.69155038932796,0.021061409264802933,0.021061409264802933,0.2727833688259125,0.4213574981689453,0.17805151641368866,0.8986069560050964,0.5800395202636719,0.08839179575443268,0.836685061454773,0.862,,,,,,
40,47,2350,-54.67944606790724,0.01981998234987259,0.01981998234987259,0.18795007467269897,0.4042516326904297,0.1668413132429123,0.8143423795700073,0.5209601974487305,0.10185035318136215,0.8701772689819336,0.859,,,,,,
41,48,2400,-56.419441684329364,0.018411271274089813,0.018411271274089813,0.20080295205116272,0.43234344482421877,0.19975638389587402,1.077216386795044,0.5423479843139648,0.1318480372428894,0.9403642416000366,0.856,,,,,,
42,49,2450,-53.035709370116464,0.028388740494847298,0.028388740494847298,0.3493081033229828,0.4236616516113281,0.18936355412006378,0.9817472696304321,0.6282352066040039,0.11089105904102325,0.8795866966247559,0.853,,,,,,
43,50,2500,-41.507332452900634,0.02154482901096344,0.02154482901096344,0.2731553912162781,0.43580265045166017,0.1818835586309433,0.9772989749908447,0.598513526916504,0.14516818523406982,0.8619025349617004,0.85,1.2112942346936129,4,0.522,0.886,-114.28659032613112,-114.28659032613109
44,51,2550,-45.74664020943611,0.01878444105386734,0.01878444105386734,0.23340918123722076,0.40510807037353513,0.16359417140483856,0.8589582443237305,0.5583528137207031,0.10228060185909271,0.7919050455093384,0.847,,,,,,
45,52,2600,-76.83044930283053,0.02351728454232216,0.02351728454232216,0.22859039902687073,0.4304193878173828,0.17958465218544006,0.9689275026321411,0.4828193664550781,0.1475803256034851,0.8308042883872986,0.844,,,,,,
46,53,2650,-59.36554031221368,0.015336861833930016,0.015336861833930016,0.164055734872818,0.43330036163330077,0.1778918355703354,1.004887580871582,0.5258849334716796,0.15685653686523438,0.9500981569290161,0.841,,,,,,
47,54,2700,-31.331068383982725,0.019804509356617928,0.019804509356617928,0.1787572056055069,0.42188785552978514,0.15727749466896057,0.866304337978363,0.5043922424316406,0.14348295331001282,0.8039242029190063,0.838,,,,,,
48,55,2750,-53.92916833086631,0.014741623774170876,0.014741623774170876,0.1536540687084198,0.43537368774414065,0.15894603729248047,0.8382792472839355,0.5318569946289062,0.10909753292798996,0.8289043307304382,0.835,,,,,,
49,56,2800,-27.807925358713554,0.024455983191728592,0.024455983191728592,0.23436522483825684,0.5083245086669922,0.1791970133781433,0.979001522064209,0.5734674835205078,0.16652002930641174,0.9521840810775757,0.832,,,,,,
50,57,2850,-46.120820427288145,0.014685999602079391,0.014685999602079391,0.1444178819656372,0.42459903717041014,0.16276127099990845,0.8420875072479248,0.5277055358886719,0.1334202140569687,0.8433699607849121,0.829,,,,,,
51,58,2900,-56.34691078433203,0.024960733950138092,0.024960733950138092,0.19714714586734772,0.4371902847290039,0.1712321788072586,0.936058521270752,0.5118688201904297,0.14178922772407532,0.8348244428634644,0.8260000000000001,,,,,,
52,59,2950,-86.53888168534036,0.026158466935157776,0.026158466935157776,0.18223808705806732,0.41934024810791015,0.16537202894687653,0.9292528629302979,0.5095719909667968,0.1758786141872406,0.8353816270828247,0.823,,,,,,
53,60,3000,-56.52540197158503,0.028556443750858307,0.028556443750858307,0.21171002089977264,0.4925791168212891,0.18132196366786957,0.9908180832862854,0.6120763778686523,0.15889139473438263,0.9487752318382263,0.82,,,,,,
54,61,3050,-50.31623192679,0.02764863334596157,0.02764863334596157,0.234102264046669,0.5036869430541993,0.17968913912773132,0.9796932935714722,0.5721509552001953,0.17578457295894623,1.016560435295105,0.817,,,,,,
55,62,3100,-62.2311533409752,0.027001919224858284,0.027001919224858284,0.2386222630739212,0.46200645446777344,0.16259999573230743,0.9324384331703186,0.5087657928466797,0.17452527582645416,0.8689009547233582,0.8140000000000001,,,,,,
56,63,3150,-50.53192941821961,0.0243617482483387,0.0243617482483387,0.17340987920761108,0.45213294982910157,0.1503412425518036,0.840735912322998,0.5191215515136719,0.1369752436876297,0.8089382648468018,0.8109999999999999,,,,,,
57,64,3200,-43.01770499212953,0.03151877969503403,0.03151877969503403,0.2914426028728485,0.46877464294433596,0.17139765620231628,0.9633443355560303,0.4976601409912109,0.1764165163040161,1.0180103778839111,0.808,,,,,,
58,65,3250,-42.800087008934206,0.014906900003552437,0.014906900003552437,0.13466818630695343,0.4282746505737305,0.1411343514919281,0.7735275030136108,0.49939594268798826,0.1371966451406479,0.7908721566200256,0.8049999999999999,,,,,,
59,66,3300,-50.325778670212976,0.033150430768728256,0.033150430768728256,0.31384527683258057,0.44083702087402343,0.14323574304580688,0.841705322265625,0.45836868286132815,0.18798433244228363,0.7902945280075073,0.802,,,,,,
60,67,3350,-53.55533481213863,0.02795070968568325,0.02795070968568325,0.25333449244499207,0.4382586288452148,0.1431940495967865,0.8934975862503052,0.4474120330810547,0.19496344029903412,0.8277492523193359,0.7989999999999999,,,,,,
61,68,3400,-64.87973358477947,0.02450874261558056,0.02450874261558056,0.1764797568321228,0.4477953720092773,0.15437762439250946,0.9441118240356445,0.5263139343261719,0.1580762416124344,0.8904296159744263,0.796,,,,,,
62,69,3450,-64.43738412409346,0.028413336724042892,0.028413336724042892,0.3058428466320038,0.44116809844970706,0.13962802290916443,0.9036847352981567,0.43457286834716796,0.1788206249475479,0.8410414457321167,0.7929999999999999,,,,,,
63,70,3500,-77.33174126358387,0.029463954269886017,0.029463954269886017,0.21384643018245697,0.4225307083129883,0.13472168147563934,0.7713629007339478,0.46577991485595704,0.2035810798406601,0.8438720107078552,0.79,,,,,,
64,71,3550,-70.37073251030799,0.023016545921564102,0.023016545921564102,0.1301300972700119,0.3651329803466797,0.13529929518699646,0.7492822408676147,0.45064525604248046,0.1894034445285797,0.8388312458992004,0.787,,,,,,
65,72,3600,-75.39392291606245,0.037022799253463745,0.037022799253463745,0.45325353741645813,0.42184547424316404,0.12363039702177048,0.7996986508369446,0.37063945770263673,0.18615271151065826,0.7132217884063721,0.784,,,,,,
66,73,3650,-67.43036861509567,0.027733923867344856,0.027733923867344856,0.261851966381073,0.42409461975097656,0.14880405366420746,0.8770269751548767,0.4573543548583984,0.1784972995519638,0.8909164667129517,0.7809999999999999,,,,,,
67,74,3700,-78.9739865119302,0.023980626836419106,0.023980626836419106,0.31451985239982605,0.363197021484375,0.13602091372013092,0.8751379251480103,0.34568084716796876,0.1458081156015396,0.6771112680435181,0.778,,,,,,
68,75,3750,-32.220391063191244,0.03359618037939072,0.03359618037939072,0.43105417490005493,0.45430381774902345,0.15236495435237885,0.8699073195457458,0.4032229232788086,0.20318295061588287,0.8470075130462646,0.775,1.4607497190488414,4,0.41,0.68,-112.07849583066277,-112.07849583066277
69,76,3800,-72.4774521663447,0.026114337146282196,0.026114337146282196,0.2770407795906067,0.34746421813964845,0.12073720246553421,0.7037193179130554,0.3341239547729492,0.1926075965166092,0.7984817028045654,0.772,,,,,,
70,77,3850,-62.11492741272234,0.04031914845108986,0.04031914845108986,0.4448161721229553,0.4774827575683594,0.15276658535003662,1.009016513824463,0.4453387451171875,0.20465293526649475,0.8460900783538818,0.769,,,,,,
71,78,3900,-60.86597617866199,0.036519765853881836,0.036519765853881836,0.1505020707845688,0.41732009887695315,0.1410922408103943,0.8178120255470276,0.5285818481445312,0.20326752960681915,0.8123648166656494,0.766,,,,,,
72,79,3950,-88.1611065939531,0.05706965550780296,0.05706965550780296,0.7322517037391663,0.4163884353637695,0.1568136215209961,0.8439386487007141,0.2673368453979492,0.22958964109420776,0.8120502233505249,0.763,,,,,,
73,80,4000,-47.99786528171917,0.02407865598797798,0.02407865598797798,0.21865864098072052,0.3350486755371094,0.14214707911014557,0.9698940515518188,0.3556377029418945,0.19815604388713837,0.8287888765335083,0.76,,,,,,
74,81,4050,-83.18672171700683,0.05426456406712532,0.05426456406712532,0.5023671388626099,0.3797393798828125,0.1522884964942932,0.7743610143661499,0.2990778160095215,0.27262943983078003,0.836606502532959,0.757,,,,,,
75,82,4100,-48.13013582732691,0.03330342471599579,0.03330342471599579,0.24739006161689758,0.395181884765625,0.13840168714523315,0.9405006170272827,0.41973526000976563,0.21215547621250153,0.830761194229126,0.754,,,,,,
76,83,4150,-105.36666408635497,0.025141313672065735,0.025141313672065735,0.22041401267051697,0.3311545944213867,0.1347542107105255,0.7948081493377686,0.3351483917236328,0.21664150059223175,0.8205854892730713,0.751,,,,,,
77,84,4200,-33.46964558819008,0.031734295189380646,0.031734295189380646,0.15297682583332062,0.35365642547607423,0.14513662457466125,0.8179177045822144,0.4357817840576172,0.2403162568807602,0.834766685962677,0.748,,,,,,
78,85,4250,-69.62085650025516,0.03752627968788147,0.03752627968788147,0.5095470547676086,0.3740712738037109,0.14574594795703888,0.810465931892395,0.3001102828979492,0.1872207075357437,0.7804412841796875,0.745,,,,,,
79,86,4300,-79.80647803021807,0.02466278336942196,0.02466278336942196,0.17446355521678925,0.3142730903625488,0.1303236335515976,0.7069706916809082,0.3669929504394531,0.1907162219285965,0.7860832214355469,0.742,,,,,,
80,87,4350,-57.04679944098749,0.03511117771267891,0.03511117771267891,0.4454163908958435,0.34168285369873047,0.13559231162071228,0.8677537441253662,0.2843601989746094,0.17774435877799988,0.7839677929878235,0.739,,,,,,
81,88,4400,-42.57890584600277,0.03908604755997658,0.03908604755997658,0.3288007080554962,0.32003875732421877,0.1158636137843132,0.6628113985061646,0.3161919403076172,0.24782492220401764,0.7832384705543518,0.736,,,,,,
82,89,4450,-98.49197611357741,0.03525315970182419,0.03525315970182419,0.4923478960990906,0.34416942596435546,0.14521776139736176,0.7802913188934326,0.276709041595459,0.18390871584415436,0.7579271197319031,0.733,,,,,,
83,90,4500,-40.58616996018277,0.027753055095672607,0.027753055095672607,0.29466041922569275,0.26420122146606445,0.1041991114616394,0.7063024044036865,0.23597675323486328,0.18390102684497833,0.6651821732521057,0.73,,,,,,
84,91,4550,-45.07318749319061,0.01853087916970253,0.01853087916970253,0.16911862790584564,0.3247101974487305,0.11684554815292358,0.7551242709159851,0.3592073440551758,0.16657350957393646,0.723345935344696,0.727,,,,,,
85,92,4600,-71.82390960113308,0.044623106718063354,0.044623106718063354,0.6583525538444519,0.3234740447998047,0.162861168384552,1.1215574741363525,0.2012835121154785,0.19267544150352478,0.7224398255348206,0.724,,,,,,
86,93,4650,-115.2307008645877,0.029567349702119827,0.029567349702119827,0.2331436723470688,0.3071536445617676,0.12126784771680832,0.6298781633377075,0.3152958488464355,0.21661099791526794,0.8796639442443848,0.721,,,,,,
87,94,4700,-48.62668581942693,0.02597493678331375,0.02597493678331375,0.33601871132850647,0.2793995666503906,0.14388126134872437,0.6962573528289795,0.2658231735229492,0.19648918509483337,0.7839896082878113,0.718,,,,,,
88,95,4750,-81.13759390014162,0.029204823076725006,0.029204823076725006,0.2605777680873871,0.2866070747375488,0.11611475050449371,0.6741827726364136,0.2889790725708008,0.2052619308233261,0.673150897026062,0.7150000000000001,,,,,,
89,96,4800,-84.29738885345063,0.030614160001277924,0.030614160001277924,0.36416298151016235,0.24409746170043944,0.12262937426567078,0.7247622609138489,0.2026352882385254,0.1802048534154892,0.7759259939193726,0.712,,,,,,
90,97,4850,-65.56172931990068,0.02904696762561798,0.02904696762561798,0.2968086302280426,0.2526428413391113,0.12276305258274078,0.7114500999450684,0.2549786758422852,0.19852249324321747,0.774211585521698,0.7090000000000001,,,,,,
91,98,4900,-61.461983526534084,0.03274405002593994,0.03274405002593994,0.22553706169128418,0.2499058723449707,0.10995800048112869,0.690472424030304,0.26663726806640625,0.2475641816854477,0.7835462093353271,0.706,,,,,,
92,99,4950,-58.34974747004163,0.024059787392616272,0.024059787392616272,0.15949928760528564,0.22516269683837892,0.10804595798254013,0.5210321545600891,0.2470747184753418,0.2115316241979599,0.7411648631095886,0.703,,,,,,
93,100,5000,-48.820699178642286,0.030409295111894608,0.030409295111894608,0.2515636384487152,0.2638674545288086,0.13789401948451996,0.8136492371559143,0.2894317245483398,0.1950829029083252,0.870674729347229,0.7,1.2672524336223996,5,0.616,0.766,-131.0072256242725,-131.0072256242725
94,101,5050,-87.27486368632171,0.024630766361951828,0.024630766361951828,0.22545070946216583,0.24475568771362305,0.11165623366832733,0.6502732038497925,0.2621305274963379,0.20051783323287964,0.7798571586608887,0.6970000000000001,,,,,,
95,102,5100,-47.02422702746308,0.02864108979701996,0.02864108979701996,0.3422122299671173,0.26976036071777343,0.16661813855171204,1.2371691465377808,0.2848244857788086,0.17520968616008759,0.6861330270767212,0.694,,,,,,
96,103,5150,-51.45592567584347,0.02420586161315441,0.02420586161315441,0.239608034491539,0.24323841094970702,0.12425457686185837,0.781217634677887,0.2559319305419922,0.1862100511789322,0.7600053548812866,0.6910000000000001,,,,,,
97,104,5200,-74.12258142903723,0.015382247045636177,0.015382247045636177,0.16710935533046722,0.20387489318847657,0.12529979646205902,0.7654228806495667,0.25296361923217775,0.13619838654994965,0.605124831199646,0.688,,,,,,
98,105,5250,-57.83066235552952,0.029969409108161926,0.029969409108161926,0.22133871912956238,0.24686771392822265,0.1538689136505127,1.1025140285491943,0.32425483703613284,0.2024238258600235,0.8070321679115295,0.685,,,,,,
99,106,5300,-83.97348102121222,0.023738965392112732,0.023738965392112732,0.17198409140110016,0.22877962112426758,0.11366073787212372,0.57947838306427,0.27866912841796876,0.19448697566986084,0.7618674635887146,0.6819999999999999,,,,,,
100,107,5350,-94.81525675656229,0.02313918061554432,0.02313918061554432,0.23250311613082886,0.18195335388183595,0.12588223814964294,0.6080607175827026,0.19752094268798828,0.17946532368659973,0.7166494727134705,0.679,,,,,,
101,108,5400,-80.33959258872734,0.02600044198334217,0.02600044198334217,0.37555861473083496,0.25078668594360354,0.19061768054962158,1.0981694459915161,0.287656307220459,0.18762098252773285,0.7583454847335815,0.6759999999999999,,,,,,
102,109,5450,-55.32048489443472,0.0243246927857399,0.0243246927857399,0.20959050953388214,0.21825725555419923,0.13858775794506073,0.8283143043518066,0.35751350402832033,0.18942099809646606,0.8412498831748962,0.673,,,,,,
103,110,5500,-88.45151547409164,0.022003063932061195,0.022003063932061195,0.2625542879104614,0.21100248336791994,0.15114277601242065,0.8067284822463989,0.29882871627807617,0.16828729212284088,0.7146129608154297,0.67,,,,,,
104,111,5550,-70.99053346740783,0.02274766005575657,0.02274766005575657,0.31016576290130615,0.15961654663085936,0.09378782659769058,0.4900292158126831,0.36249977111816406,0.15019743144512177,0.7140506505966187,0.667,,,,,,
105,112,5600,-49.13585125450133,0.023672528564929962,0.023672528564929962,0.11742894351482391,0.22261835098266602,0.11454366892576218,0.5612678527832031,0.3434741973876953,0.2006979137659073,0.7706067562103271,0.6639999999999999,,,,,,
106,113,5650,-71.86341933072299,0.024443933740258217,0.024443933740258217,0.20323306322097778,0.18301136016845704,0.1408253014087677,0.9552592635154724,0.3276522445678711,0.18783260881900787,0.7245916128158569,0.661,,,,,,
107,114,5700,-63.48098958009615,0.023464664816856384,0.023464664816856384,0.19687527418136597,0.18929822921752928,0.11970595270395279,0.5922483205795288,0.3486278533935547,0.1898999661207199,0.7468733191490173,0.6579999999999999,,,,,,
108,115,5750,-75.12259664214866,0.020514946430921555,0.020514946430921555,0.25069084763526917,0.21273643493652344,0.1599593460559845,1.19089674949646,0.39092517852783204,0.15442323684692383,0.9463704824447632,0.655,,,,,,
109,116,5800,-75.19314239617981,0.018700115382671356,0.018700115382671356,0.20664706826210022,0.21685375213623048,0.13566085696220398,0.8293372392654419,0.3482648849487305,0.14504636824131012,0.6881844997406006,0.652,,,,,,
110,117,5850,-152.76007632123398,0.026541775092482567,0.026541775092482567,0.30612632632255554,0.18896308898925782,0.11071009188890457,0.714077353477478,0.3868402862548828,0.18623855710029602,0.7461897730827332,0.649,,,,,,
111,118,5900,-129.25128910312466,0.018744295462965965,0.018744295462965965,0.14176933467388153,0.18343463897705078,0.12255559116601944,0.5130159854888916,0.331248893737793,0.17961297929286957,0.7651894092559814,0.646,,,,,,
112,119,5950,-97.5583732967114,0.025305163115262985,0.025305163115262985,0.23439207673072815,0.16823677062988282,0.12248368561267853,0.46594804525375366,0.3462396240234375,0.1939914971590042,0.714358925819397,0.643,,,,,,
113,120,6000,-69.63284884252782,0.01773236133158207,0.01773236133158207,0.20613382756710052,0.20297195434570312,0.10513196140527725,0.4691460132598877,0.37103824615478515,0.15031428635120392,0.738406777381897,0.6399999999999999,,,,,,
114,121,6050,-80.35088610246697,0.021260429173707962,0.021260429173707962,0.2689923346042633,0.1710043716430664,0.11454165726900101,0.7315390110015869,0.3523173522949219,0.15636911988258362,0.7402646541595459,0.637,,,,,,
115,122,6100,-72.14994278682124,0.019035911187529564,0.019035911187529564,0.20489348471164703,0.22092391967773437,0.14400427043437958,0.7688449621200562,0.38045291900634765,0.16367988288402557,0.7665407657623291,0.634,,,,,,
116,123,6150,-81.19983494733376,0.026882030069828033,0.026882030069828033,0.3458517789840698,0.18443166732788085,0.1108972355723381,0.47177934646606445,0.39727664947509767,0.17147649824619293,0.8344041109085083,0.631,,,,,,
117,124,6200,-46.71321640495022,0.02057342231273651,0.02057342231273651,0.17560923099517822,0.20649282455444337,0.1178879365324974,0.5893431305885315,0.3619558334350586,0.13793021440505981,0.6934735774993896,0.628,,,,,,
118,125,6250,-127.12172904799628,0.0298154354095459,0.0298154354095459,0.4903087019920349,0.17422283172607422,0.10922276228666306,0.46034693717956543,0.44333580017089846,0.1453879326581955,0.8316993713378906,0.625,1.3842055672128641,5,0.41,0.658,-131.92600722962405,-131.92600722962405
119,126,6300,-138.59637401609436,0.027772461995482445,0.027772461995482445,0.35781458020210266,0.2306241798400879,0.13742585480213165,0.6972218751907349,0.46763729095458983,0.15234655141830444,0.9495272636413574,0.622,,,,,,
120,127,6350,-88.87411079182073,0.0216839499771595,0.0216839499771595,0.3906581699848175,0.20549280166625977,0.10925350338220596,0.4957084655761719,0.4494683837890625,0.11901947110891342,0.7069066762924194,0.619,,,,,,
121,128,6400,-86.69230620902279,0.01801716722548008,0.01801716722548008,0.2833264470100403,0.22768180847167968,0.11315366625785828,0.5563446879386902,0.42799613952636717,0.1425323486328125,0.7590919137001038,0.616,,,,,,
122,129,6450,-76.49781949959403,0.030107703059911728,0.030107703059911728,0.4842075705528259,0.2088653564453125,0.10385069251060486,0.5150479078292847,0.4755906677246094,0.14585444331169128,0.790229856967926,0.613,,,,,,
123,130,6500,-86.76924011080426,0.02099725231528282,0.02099725231528282,0.40380510687828064,0.19820444107055665,0.09189014136791229,0.5069572925567627,0.4364213562011719,0.11039780080318451,0.6915998458862305,0.61,,,,,,
124,131,6550,-103.73633662735233,0.021930918097496033,0.021930918097496033,0.3454754054546356,0.20338171005249023,0.13069389760494232,0.9687643051147461,0.43124847412109374,0.13317939639091492,0.9513509273529053,0.607,,,,,,
125,132,6600,-48.45870331933434,0.02259894460439682,0.02259894460439682,0.22342711687088013,0.2685890197753906,0.16066747903823853,0.9835121035575867,0.4483663558959961,0.14878740906715393,0.9577997922897339,0.604,,,,,,
126,133,6650,-74.81859500517753,0.015139061957597733,0.015139061957597733,0.11867265403270721,0.30009456634521486,0.1365397870540619,0.7718629837036133,0.42609931945800783,0.12725263833999634,0.7547097206115723,0.601,,,,,,
