update,episode,total_steps,train_team_return,td_loss,total_loss,qtot_l2_loss,grad_norm,q_tot_mean,q_tot_std,q_tot_max,target_q_tot_mean,target_q_tot_std,target_q_tot_max,epsilon,eval_team_return,eval_mean_agent_return
11,22,1100,-45.81025244384426,0.022441193461418152,0.022441193461418152,0.0,0.2461724877357483,0.03279457241296768,0.14200091361999512,0.4045764207839966,0.1782473921775818,0.08859770745038986,0.3772103488445282,0.967,,
12,23,1110,-11.205125877295139,0.021914010867476463,0.021914010867476463,0.0,0.26098403334617615,0.032629527151584625,0.14233708381652832,0.38558563590049744,0.18834319710731506,0.08303317427635193,0.38969120383262634,0.9667,,
13,23,1120,-29.80793347982191,0.028045061975717545,0.028045061975717545,0.0,0.28879785537719727,0.04146628454327583,0.15284761786460876,0.41691792011260986,0.2060469537973404,0.08771604299545288,0.39037707448005676,0.9664,,
14,23,1130,-52.78121284869018,0.01779560185968876,0.01779560185968876,0.0,0.19807755947113037,0.06329244375228882,0.14461834728717804,0.4214906096458435,0.17492644488811493,0.0920640081167221,0.3680039942264557,0.9661,,
15,23,1140,-74.4369364880938,0.014158390462398529,0.014158390462398529,0.0,0.16667109727859497,0.0770053118467331,0.149435892701149,0.42790529131889343,0.17078915238380432,0.09517432749271393,0.35632216930389404,0.9658,,
16,23,1150,-92.757157669554,0.015648405998945236,0.015648405998945236,0.0,0.1960853487253189,0.07740607857704163,0.1395072638988495,0.413356214761734,0.1897691786289215,0.07513318210840225,0.3805566430091858,0.9655,,
17,24,1160,-18.1075034855141,0.013137095607817173,0.013137095607817173,0.0,0.15302899479866028,0.1041741669178009,0.12570011615753174,0.4878137409687042,0.18772323429584503,0.09223770350217819,0.34735265374183655,0.9652,,
18,24,1170,-36.91221777376121,0.015935448929667473,0.015935448929667473,0.0,0.17429479956626892,0.0967506617307663,0.148082435131073,0.5246896743774414,0.1897716522216797,0.08943111449480057,0.4010879397392273,0.9649,,
19,24,1180,-56.55262790499948,0.01484066341072321,0.01484066341072321,0.0,0.1577775627374649,0.09254977107048035,0.1389687955379486,0.5509651303291321,0.17685706913471222,0.09593217819929123,0.34383541345596313,0.9646,,
20,24,1190,-84.01091706607917,0.010074376128613949,0.010074376128613949,0.0,0.13096286356449127,0.11308634281158447,0.12708398699760437,0.40409860014915466,0.18556739389896393,0.08632487058639526,0.35302817821502686,0.9643,,
21,24,1200,-115.47277614675647,0.00933817122131586,0.00933817122131586,0.0,0.10288485884666443,0.1437968909740448,0.12859733402729034,0.5387140512466431,0.19068099558353424,0.0826895534992218,0.39698779582977295,0.964,,
22,25,1210,-4.085114321368217,0.012438204139471054,0.012438204139471054,0.0,0.11710122227668762,0.14137978851795197,0.13839970529079437,0.5274568200111389,0.1909061074256897,0.08751019835472107,0.3748026192188263,0.9637,,
23,25,1220,-10.641830127381906,0.009533713571727276,0.009533713571727276,0.0,0.09480839222669601,0.14025157690048218,0.1344532072544098,0.3863866329193115,0.18408000469207764,0.07690460234880447,0.33764970302581787,0.9634,,
24,25,1230,-18.438379501480096,0.010413771495223045,0.010413771495223045,0.0,0.09062092751264572,0.15181571245193481,0.137764573097229,0.545722484588623,0.18103860318660736,0.08366872370243073,0.33188942074775696,0.9631,,
25,25,1240,-24.21830526175588,0.008915413171052933,0.008915413171052933,0.0,0.08120982348918915,0.1518155187368393,0.11585244536399841,0.4541679620742798,0.18397285044193268,0.0890653058886528,0.38871997594833374,0.9628,,
26,25,1250,-33.48342237589495,0.01012211199849844,0.01012211199849844,0.0,0.09606987237930298,0.15532627701759338,0.12637633085250854,0.5648918151855469,0.19526681303977966,0.0824998989701271,0.3650835454463959,0.9625,-121.3809530494387,-121.3809530494387
27,26,1260,-11.145932545321074,0.008724361658096313,0.008724361658096313,0.0,0.07592249661684036,0.1633325070142746,0.13773587346076965,0.5719301104545593,0.18356525897979736,0.08729109168052673,0.40246808528900146,0.9621999999999999,,
28,26,1270,-22.190083437954094,0.009937167167663574,0.009937167167663574,0.0,0.1184222400188446,0.16917955875396729,0.13548822700977325,0.5761727094650269,0.1921885907649994,0.07962217181921005,0.349897176027298,0.9619,,
29,26,1280,-31.981433131156564,0.006908962968736887,0.006908962968736887,0.0,0.07447700947523117,0.1690697968006134,0.12527315318584442,0.5596096515655518,0.19000372290611267,0.09347657859325409,0.3910911977291107,0.9616,,
30,26,1290,-41.29197491806652,0.01057969406247139,0.01057969406247139,0.0,0.09316529333591461,0.18140347301959991,0.1305239200592041,0.5440900325775146,0.20724952220916748,0.08648576587438583,0.40110161900520325,0.9613,,
31,26,1300,-54.32197567128537,0.0072806961834430695,0.0072806961834430695,0.0,0.07831022143363953,0.19794076681137085,0.12786249816417694,0.5693745017051697,0.19910801947116852,0.07554341107606888,0.4018731117248535,0.961,,
32,27,1310,-10.88297177607617,0.006414469331502914,0.006414469331502914,0.0,0.0842851921916008,0.19900871813297272,0.10690540075302124,0.4715595245361328,0.1899755299091339,0.07895495742559433,0.32933422923088074,0.9607,,
33,27,1320,-26.213977912524648,0.00649536307901144,0.00649536307901144,0.0,0.06785406172275543,0.18113134801387787,0.12898190319538116,0.451254665851593,0.19477398693561554,0.08865941315889359,0.34328967332839966,0.9604,,
34,27,1330,-43.609198979251055,0.006826558616012335,0.006826558616012335,0.0,0.06724429130554199,0.1906844675540924,0.1297207623720169,0.5746418237686157,0.20209135115146637,0.0896037220954895,0.4081428647041321,0.9601,,
35,27,1340,-63.825816073143876,0.007945633493363857,0.007945633493363857,0.0,0.07822978496551514,0.17836551368236542,0.12164879590272903,0.5095650553703308,0.19748622179031372,0.09069503843784332,0.39513692259788513,0.9598,,
36,27,1350,-76.69844164324671,0.00857699103653431,0.00857699103653431,0.0,0.08144602924585342,0.19932088255882263,0.12862560153007507,0.496808260679245,0.2071366310119629,0.08416061103343964,0.3988463878631592,0.9595,,
37,28,1360,-10.069775925812062,0.007310865446925163,0.007310865446925163,0.0,0.08961865305900574,0.2236277461051941,0.14222820103168488,0.7659339308738708,0.21671462059020996,0.08604329079389572,0.4830312132835388,0.9592,,
38,28,1370,-24.10127475381396,0.007866461761295795,0.007866461761295795,0.0,0.07361161708831787,0.2052541971206665,0.1350347399711609,0.5488278865814209,0.20549623668193817,0.09201432764530182,0.4927801787853241,0.9589,,
39,28,1380,-43.819011770694615,0.006580033805221319,0.006580033805221319,0.0,0.06546293944120407,0.19964562356472015,0.11566440016031265,0.5367418527603149,0.19795243442058563,0.0912947952747345,0.4069426357746124,0.9586,,
40,28,1390,-69.64610036250434,0.006554406601935625,0.006554406601935625,0.0,0.07183191925287247,0.21310092508792877,0.12022844702005386,0.5475033521652222,0.20360754430294037,0.09055955708026886,0.41360339522361755,0.9583,,
41,28,1400,-95.42156342736756,0.007374524604529142,0.007374524604529142,0.0,0.088672935962677,0.2221980094909668,0.1177067831158638,0.5405209064483643,0.2028389424085617,0.08903536945581436,0.40138012170791626,0.958,,
42,29,1410,-6.757375154894586,0.0063660116866230965,0.0063660116866230965,0.0,0.07260874658823013,0.21806780993938446,0.12196832150220871,0.5923965573310852,0.20333611965179443,0.10039359331130981,0.4679594337940216,0.9577,,
43,29,1420,-10.129840843127422,0.008945131674408913,0.008945131674408913,0.0,0.08116061240434647,0.20502904057502747,0.1135135069489479,0.5896333456039429,0.1969122588634491,0.11018379777669907,0.3884524405002594,0.9574,,
44,29,1430,-16.86492023250314,0.004850019700825214,0.004850019700825214,0.0,0.054071132093667984,0.1865326464176178,0.10599015653133392,0.5244676470756531,0.19206857681274414,0.1018572524189949,0.3897644281387329,0.9571,,
45,29,1440,-29.68142551516921,0.005041586235165596,0.005041586235165596,0.0,0.05917055532336235,0.1934942603111267,0.11342334747314453,0.5367864370346069,0.19744950532913208,0.09576873481273651,0.5097231864929199,0.9568,,
46,29,1450,-44.48054468607318,0.0053818076848983765,0.0053818076848983765,0.0,0.053583692759275436,0.2196989506483078,0.10945595800876617,0.564659595489502,0.21170435845851898,0.10051808506250381,0.4723835289478302,0.9565,,
47,30,1460,-14.770456958998636,0.006787581369280815,0.006787581369280815,0.0,0.0661952868103981,0.20238283276557922,0.11852048337459564,0.5582394003868103,0.20000359416007996,0.10152765363454819,0.5118933916091919,0.9562,,
48,30,1470,-26.004587200873925,0.0048890733160078526,0.0048890733160078526,0.0,0.05985815450549126,0.2054707258939743,0.10769946873188019,0.593137264251709,0.2142605036497116,0.08152627944946289,0.4193488359451294,0.9559,,
49,30,1480,-36.2436629744283,0.00427996227517724,0.00427996227517724,0.0,0.04119773209095001,0.19768446683883667,0.09664084017276764,0.5232535600662231,0.2034909725189209,0.08553274720907211,0.4220851957798004,0.9556,,
50,30,1490,-48.10152641338746,0.005022990982979536,0.005022990982979536,0.0,0.04877042397856712,0.18359169363975525,0.11316584795713425,0.5280832052230835,0.20065052807331085,0.09400293231010437,0.4758829176425934,0.9553,,
51,30,1500,-61.61283351631819,0.004450337961316109,0.004450337961316109,0.0,0.04962172359228134,0.2064359486103058,0.1050637885928154,0.48377135396003723,0.22273746132850647,0.08485007286071777,0.4120796322822571,0.955,,
52,31,1510,-10.4231899368365,0.004861890338361263,0.004861890338361263,0.0,0.057416148483753204,0.1992279440164566,0.109640933573246,0.5232950448989868,0.21372781693935394,0.101604163646698,0.5164371728897095,0.9547,,
53,31,1520,-18.178498902803536,0.004959202837198973,0.004959202837198973,0.0,0.052778277546167374,0.1856393963098526,0.09969517588615417,0.46235403418540955,0.1963517665863037,0.09201803803443909,0.39382052421569824,0.9544,,
54,31,1530,-23.969394761696748,0.004565011244267225,0.004565011244267225,0.0,0.05458267033100128,0.1948653757572174,0.09548704326152802,0.47041696310043335,0.21458810567855835,0.07988607883453369,0.4057314991950989,0.9541,,
55,31,1540,-31.507520080606845,0.004749612882733345,0.004749612882733345,0.0,0.044223736971616745,0.17347189784049988,0.09991801530122757,0.5117878913879395,0.18921250104904175,0.08677242696285248,0.3898255527019501,0.9538,,
56,31,1550,-38.13911996241377,0.004434947855770588,0.004434947855770588,0.0,0.054383035749197006,0.19770634174346924,0.11470368504524231,0.5463232398033142,0.1971042901277542,0.09182167053222656,0.4261125326156616,0.9535,,
57,32,1560,-9.805390233472252,0.0041350373066961765,0.0041350373066961765,0.0,0.0451325848698616,0.18901589512825012,0.10249641537666321,0.4665488302707672,0.19866229593753815,0.08553717285394669,0.37300050258636475,0.9532,,
58,32,1570,-17.490580152300364,0.005231219343841076,0.005231219343841076,0.0,0.048919226974248886,0.18735873699188232,0.10279920697212219,0.48280060291290283,0.20245644450187683,0.10217315703630447,0.39364349842071533,0.9529,,
59,32,1580,-25.304036910465502,0.0037071462720632553,0.0037071462720632553,0.0,0.04654019698500633,0.193478062748909,0.10766937583684921,0.4672437608242035,0.1894521713256836,0.09392321854829788,0.5207276940345764,0.9526,,
60,32,1590,-35.47810794168524,0.004243188071995974,0.004243188071995974,0.0,0.047610796988010406,0.19471603631973267,0.10930145531892776,0.5481213331222534,0.20168636739253998,0.1050276905298233,0.46650823950767517,0.9523,,
61,32,1600,-47.063743064455004,0.004138814751058817,0.004138814751058817,0.0,0.05991915240883827,0.19141151010990143,0.09826983511447906,0.4657595753669739,0.2152874767780304,0.08559615164995193,0.46204251050949097,0.952,,
62,33,1610,-9.471935792192026,0.0036888085305690765,0.0036888085305690765,0.0,0.040175676345825195,0.2043987512588501,0.10516011714935303,0.4999740719795227,0.2088989019393921,0.08071799576282501,0.38773539662361145,0.9517,,
63,33,1620,-18.535083268599834,0.005380913615226746,0.005380913615226746,0.0,0.06357011198997498,0.173500657081604,0.10089252889156342,0.49443262815475464,0.20245392620563507,0.09672694653272629,0.45146992802619934,0.9514,,
64,33,1630,-26.467215186391165,0.004182770382612944,0.004182770382612944,0.0,0.046895600855350494,0.19090522825717926,0.10906707495450974,0.5073307752609253,0.20759211480617523,0.09525593370199203,0.522874653339386,0.9511000000000001,,
65,33,1640,-35.01890534161694,0.004338204860687256,0.004338204860687256,0.0,0.059051722288131714,0.17095032334327698,0.10470224916934967,0.46497565507888794,0.20406383275985718,0.09044960886240005,0.5232014656066895,0.9508,,
66,33,1650,-43.50672117657456,0.004000798333436251,0.004000798333436251,0.0,0.05014416575431824,0.1890711784362793,0.10618671029806137,0.46479469537734985,0.21430745720863342,0.10759232193231583,0.5236853361129761,0.9505,,
67,34,1660,-11.211842015464146,0.0046373400837183,0.0046373400837183,0.0,0.04625123366713524,0.19276030361652374,0.10423186421394348,0.510405421257019,0.2061884105205536,0.08850906044244766,0.4034000635147095,0.9502,,
68,34,1670,-22.63780043606862,0.002736709313467145,0.002736709313467145,0.0,0.04093799740076065,0.2023027241230011,0.09486430138349533,0.5068570971488953,0.2148779332637787,0.09003598988056183,0.5077105164527893,0.9499,,
69,34,1680,-33.40300958373814,0.00553522864356637,0.00553522864356637,0.0,0.058996133506298065,0.18604187667369843,0.10611212998628616,0.45480409264564514,0.2065848708152771,0.09837908297777176,0.5243286490440369,0.9496,,
70,34,1690,-44.7575358367213,0.003508965950459242,0.003508965950459242,0.0,0.04599098861217499,0.18522772192955017,0.09445365518331528,0.49909308552742004,0.20556484162807465,0.08141237497329712,0.3614976108074188,0.9493,,
71,34,1700,-56.63542312669943,0.004472179803997278,0.004472179803997278,0.0,0.04727249592542648,0.19072264432907104,0.10484795272350311,0.43755149841308594,0.18737053871154785,0.0945555791258812,0.4687717854976654,0.949,,
72,35,1710,-8.639955006365188,0.003934820182621479,0.003934820182621479,0.0,0.04237432777881622,0.1808754801750183,0.0999736487865448,0.5051947832107544,0.1996837854385376,0.0873168408870697,0.46336787939071655,0.9487,,
73,35,1720,-17.04730807979522,0.0050580804236233234,0.0050580804236233234,0.0,0.046298060566186905,0.17801420390605927,0.10197340697050095,0.4836329221725464,0.1833646148443222,0.10014031827449799,0.4105481505393982,0.9484,,
74,35,1730,-25.759581907347766,0.0024473408702760935,0.0024473408702760935,0.0,0.035614728927612305,0.20115713775157928,0.09925930202007294,0.43104320764541626,0.21076270937919617,0.08379478752613068,0.40051528811454773,0.9480999999999999,,
75,35,1740,-35.9142945418729,0.004800329450517893,0.004800329450517893,0.0,0.043495096266269684,0.19746603071689606,0.10395564883947372,0.44459348917007446,0.21085284650325775,0.09438542276620865,0.3938278555870056,0.9478,,
76,35,1750,-48.130800857668326,0.005704272072762251,0.005704272072762251,0.0,0.056448210030794144,0.21534331142902374,0.10440434515476227,0.4707770049571991,0.20551462471485138,0.10420626401901245,0.5257532000541687,0.9475,,
77,36,1760,-11.55962571048655,0.0037264088168740273,0.0037264088168740273,0.0,0.042732123285532,0.19281163811683655,0.09907466173171997,0.5055519342422485,0.2079610675573349,0.09852790832519531,0.5259239673614502,0.9472,,
78,36,1770,-23.92457050802055,0.003724404377862811,0.003724404377862811,0.0,0.03991169109940529,0.19431602954864502,0.0958617553114891,0.4832557439804077,0.20299075543880463,0.09117621183395386,0.38175955414772034,0.9469,,
79,36,1780,-35.58445201267233,0.002683163620531559,0.002683163620531559,0.0,0.03252716735005379,0.1865060031414032,0.08449681848287582,0.4280603528022766,0.1954931616783142,0.08816137909889221,0.38465237617492676,0.9466,,
80,36,1790,-47.85319880264491,0.003291855799034238,0.003291855799034238,0.0,0.04391416162252426,0.20494741201400757,0.09869443625211716,0.48037540912628174,0.2025364339351654,0.09246443957090378,0.4548865258693695,0.9463,,
81,36,1800,-62.95215387159704,0.0035161522682756186,0.0035161522682756186,0.0,0.045264244079589844,0.2042618691921234,0.10752435773611069,0.5079160928726196,0.20861493051052094,0.09972021728754044,0.487009733915329,0.946,,
82,37,1810,-7.932658767347814,0.00427940534427762,0.00427940534427762,0.0,0.04423575475811958,0.19050048291683197,0.10566007345914841,0.4860166907310486,0.19481736421585083,0.0988888368010521,0.48710528016090393,0.9457,,
83,37,1820,-14.171786109266108,0.0026890384033322334,0.0026890384033322334,0.0,0.033797938376665115,0.19036120176315308,0.10476098209619522,0.5851818323135376,0.1977870911359787,0.09543141722679138,0.4842676520347595,0.9454,,
84,37,1830,-24.107515909163762,0.0032243975438177586,0.0032243975438177586,0.0,0.05231022089719772,0.19701555371284485,0.08549180626869202,0.43451786041259766,0.2125599980354309,0.08796916902065277,0.5267124772071838,0.9451,,
85,37,1840,-34.69872819722107,0.003628927981480956,0.003628927981480956,0.0,0.03207128867506981,0.18990057706832886,0.09857546538114548,0.43157052993774414,0.1958029419183731,0.09490162134170532,0.37935101985931396,0.9448,,
86,37,1850,-45.55131775290017,0.003354717744514346,0.003354717744514346,0.0,0.04109068587422371,0.18772390484809875,0.10820035636425018,0.5618128776550293,0.20345795154571533,0.09468280524015427,0.43276771903038025,0.9445,,
87,38,1860,-8.261454040124248,0.003746643429622054,0.003746643429622054,0.0,0.04788536578416824,0.17625313997268677,0.09368573874235153,0.4402720034122467,0.18990051746368408,0.09083747118711472,0.5066241025924683,0.9442,,
88,38,1870,-14.722504039020942,0.0037258737720549107,0.0037258737720549107,0.0,0.04647061228752136,0.18811333179473877,0.10882357507944107,0.49678897857666016,0.20254875719547272,0.1074426993727684,0.4874759614467621,0.9439,,
89,38,1880,-19.446733725909706,0.005627358797937632,0.005627358797937632,0.0,0.0603412389755249,0.19656802713871002,0.102386474609375,0.5435523986816406,0.20287096500396729,0.10313324630260468,0.5271781086921692,0.9436,,
90,38,1890,-26.90799927248356,0.0028742814902216196,0.0028742814902216196,0.0,0.0392930805683136,0.18602992594242096,0.10760163515806198,0.4736258387565613,0.19854287803173065,0.09024366736412048,0.45594337582588196,0.9433,,
91,38,1900,-38.0864688791601,0.006154692266136408,0.006154692266136408,0.0,0.055141955614089966,0.18935361504554749,0.1076115071773529,0.530366837978363,0.19673536717891693,0.11067993938922882,0.4540402889251709,0.943,,
92,39,1910,-13.08623567462704,0.0035657307598739862,0.0035657307598739862,0.0,0.04298163950443268,0.19436664879322052,0.10143060237169266,0.5028512477874756,0.2140091508626938,0.09726545959711075,0.5189385414123535,0.9427,,
93,39,1920,-23.07247824267739,0.002329143462702632,0.002329143462702632,0.0,0.032177820801734924,0.19812896847724915,0.10427040606737137,0.49994999170303345,0.1991303265094757,0.09159828722476959,0.513896107673645,0.9424,,
94,39,1930,-32.102663903375,0.004730568267405033,0.004730568267405033,0.0,0.05539925396442413,0.20036578178405762,0.1286087930202484,0.9736377000808716,0.19983462989330292,0.09447412192821503,0.5168112516403198,0.9420999999999999,,
95,39,1940,-42.95978883661454,0.0029723173938691616,0.0029723173938691616,0.0,0.03196588531136513,0.19823600351810455,0.09221547096967697,0.5497879385948181,0.19486810266971588,0.08954756706953049,0.4363537132740021,0.9418,,
96,39,1950,-59.47378376965334,0.0036721699871122837,0.0036721699871122837,0.0,0.04131758585572243,0.20866283774375916,0.10778608173131943,0.5934059619903564,0.2086532860994339,0.10926750302314758,0.5273641347885132,0.9415,,
97,40,1960,-9.049524721316054,0.0029625101014971733,0.0029625101014971733,0.0,0.0402853786945343,0.1876755654811859,0.1048496812582016,0.5482556223869324,0.20090191066265106,0.11615896224975586,0.5273832678794861,0.9412,,
98,40,1970,-19.298441554603333,0.0037053734995424747,0.0037053734995424747,0.0,0.04857296496629715,0.19153515994548798,0.09715496748685837,0.46710580587387085,0.19027671217918396,0.1018817201256752,0.4621029496192932,0.9409,,
99,40,1980,-25.805088283348777,0.00567226717248559,0.00567226717248559,0.0,0.05931203439831734,0.18916857242584229,0.11377158761024475,0.5251377820968628,0.18044161796569824,0.11285964399576187,0.43738681077957153,0.9406,,
100,40,1990,-31.741671396014386,0.004120564088225365,0.004120564088225365,0.0,0.033650048077106476,0.18993186950683594,0.10165271162986755,0.6548975110054016,0.19088618457317352,0.1012173518538475,0.47801801562309265,0.9403,,
101,40,2000,-40.59658398071099,0.0036244119983166456,0.0036244119983166456,0.0,0.045024286955595016,0.21671226620674133,0.08934418857097626,0.5466485023498535,0.2114877849817276,0.0935082733631134,0.46689316630363464,0.94,,
102,41,2010,-9.202341560123028,0.004705858416855335,0.004705858416855335,0.0,0.040151648223400116,0.21811765432357788,0.10978463292121887,0.5429489016532898,0.21587994694709778,0.10722900927066803,0.46750858426094055,0.9397,,
103,41,2020,-19.54466358660712,0.0035826980601996183,0.0035826980601996183,0.0,0.04279892146587372,0.19300788640975952,0.0967157706618309,0.5917137861251831,0.20414364337921143,0.09889136999845505,0.5115737318992615,0.9394,,
104,41,2030,-28.088623339385688,0.0031279472168534994,0.0031279472168534994,0.0,0.03632347658276558,0.21388305723667145,0.1246785894036293,0.5901709794998169,0.21316847205162048,0.11117886751890182,0.5412548780441284,0.9391,,
105,41,2040,-36.14775771776915,0.002882498549297452,0.002882498549297452,0.0,0.03684934601187706,0.2084309607744217,0.11274363845586777,0.642978847026825,0.21461650729179382,0.11222214996814728,0.5428998470306396,0.9388,,
106,41,2050,-46.84215701548118,0.004194892942905426,0.004194892942905426,0.0,0.04587937891483307,0.1995607316493988,0.11692629754543304,0.915145993232727,0.2092839777469635,0.09362403303384781,0.5370221138000488,0.9385,,
107,42,2060,-12.60613977785739,0.0029434545431286097,0.0029434545431286097,0.0,0.03432807698845863,0.20585106313228607,0.10368197411298752,0.6352428793907166,0.21134603023529053,0.10706008225679398,0.49005600810050964,0.9382,,
108,42,2070,-25.249768443962765,0.002996790921315551,0.002996790921315551,0.0,0.04408550262451172,0.20302709937095642,0.10015950351953506,0.5233139395713806,0.21788498759269714,0.10552652180194855,0.509751558303833,0.9379,,
109,42,2080,-37.34841214330347,0.003033808898180723,0.003033808898180723,0.0,0.03729599341750145,0.19889231026172638,0.09794881939888,0.5298836827278137,0.20140570402145386,0.10067789256572723,0.5129067897796631,0.9376,,
110,42,2090,-51.38909191083366,0.002579243155196309,0.002579243155196309,0.0,0.040641527622938156,0.20466646552085876,0.09912702441215515,0.525664210319519,0.21914593875408173,0.09268485009670258,0.4262516498565674,0.9373,,
111,42,2100,-65.4924120766001,0.003473463002592325,0.003473463002592325,0.0,0.04152178019285202,0.19951453804969788,0.09826000034809113,0.42039790749549866,0.20043820142745972,0.09891478717327118,0.5471156239509583,0.9369999999999999,,
112,43,2110,-12.078322768358511,0.002517198445275426,0.002517198445275426,0.0,0.03570396453142166,0.19551241397857666,0.10552068799734116,0.5294790267944336,0.2120582014322281,0.10171390324831009,0.5125679969787598,0.9367,,
113,43,2120,-25.829963476520344,0.004790375474840403,0.004790375474840403,0.0,0.04579612612724304,0.19430306553840637,0.09738986194133759,0.4922759532928467,0.19303904473781586,0.10443265736103058,0.47274014353752136,0.9364,,
114,43,2130,-39.898087175303424,0.0028101832140237093,0.0028101832140237093,0.0,0.03052397631108761,0.21283861994743347,0.09419529885053635,0.5794829726219177,0.21961776912212372,0.09714555740356445,0.4875592887401581,0.9361,,
115,43,2140,-52.9997408355653,0.004081748425960541,0.004081748425960541,0.0,0.04733143374323845,0.2098693698644638,0.10453774034976959,0.5107505321502686,0.20906545221805573,0.11842886358499527,0.5616570711135864,0.9358,,
116,43,2150,-67.87564240348682,0.004195380490273237,0.004195380490273237,0.0,0.04273098334670067,0.19532844424247742,0.10906160622835159,0.5429138541221619,0.20921799540519714,0.10194727033376694,0.44455674290657043,0.9355,,
117,44,2160,-4.503219208652429,0.0036330095026642084,0.0036330095026642084,0.0,0.03886328265070915,0.20880945026874542,0.10415338724851608,0.5224866271018982,0.21712692081928253,0.10509775578975677,0.5847079753875732,0.9352,,
118,44,2170,-8.899864575041986,0.004904652945697308,0.004904652945697308,0.0,0.05251853168010712,0.20742598176002502,0.09979502856731415,0.5701483488082886,0.21127581596374512,0.10447053611278534,0.4307268559932709,0.9349,,
119,44,2180,-16.69370833930922,0.004590626806020737,0.004590626806020737,0.0,0.04252749681472778,0.1883201003074646,0.09588595479726791,0.48229673504829407,0.2003859430551529,0.09804945439100266,0.4314873218536377,0.9346,,
120,44,2190,-24.093707268686288,0.0030427284073084593,0.0030427284073084593,0.0,0.03705984726548195,0.2142442762851715,0.10619449615478516,0.4984176754951477,0.21728874742984772,0.10328333079814911,0.5436081886291504,0.9343,,
121,44,2200,-32.089461412472346,0.0031090574339032173,0.0031090574339032173,0.0,0.037823669612407684,0.2003016322851181,0.1105133667588234,0.48023292422294617,0.20315781235694885,0.11279567331075668,0.5280265808105469,0.9339999999999999,,
122,45,2210,-14.527445364220913,0.0038633213844150305,0.0038633213844150305,0.0,0.037417422980070114,0.2146015465259552,0.10732802003622055,0.568554162979126,0.21706242859363556,0.10498267412185669,0.5453840494155884,0.9337,,
123,45,2220,-35.03525612050555,0.0025513155851513147,0.0025513155851513147,0.0,0.03597322851419449,0.19749709963798523,0.09192977845668793,0.4972538352012634,0.2001219093799591,0.09517543762922287,0.5614655017852783,0.9334,,
124,45,2230,-55.08840388106912,0.005618540570139885,0.005618540570139885,0.0,0.05392882972955704,0.20515136420726776,0.100824736058712,0.4938552975654602,0.20911581814289093,0.11901387572288513,0.5103328227996826,0.9331,,
125,45,2240,-71.53341063366408,0.0029847724363207817,0.0029847724363207817,0.0,0.03755343332886696,0.19850663840770721,0.11293201893568039,0.48867449164390564,0.20099715888500214,0.1015077754855156,0.4472932517528534,0.9328,,
126,45,2250,-83.31861954226838,0.002800909336656332,0.002800909336656332,0.0,0.03475352004170418,0.2125130444765091,0.10874825716018677,0.4931122362613678,0.21840009093284607,0.10737498849630356,0.5251675844192505,0.9325,,
