update,episode,total_steps,train_team_return,td_loss,grad_norm,q_tot_mean,target_q_tot_mean,epsilon,eval_team_return,eval_mean_agent_return
24,35,3460,-58.491819738168395,0.25230860710144043,3.9679887294769287,3.731478691101074,3.5210466384887695,0.9480999999999999,,
25,35,3480,-87.7405901653588,0.30020764470100403,4.030059337615967,3.4065136909484863,3.1781904697418213,0.9478,,
26,35,3500,-130.25889884047623,0.1937456876039505,3.0944340229034424,3.386819839477539,3.2366323471069336,0.9475,,
27,36,3520,-22.590810089039145,0.3023250997066498,3.070711135864258,3.389343738555908,3.193129777908325,0.9472,,
28,36,3540,-45.8593482166207,0.29807913303375244,3.330355644226074,3.5092482566833496,3.282022714614868,0.9469,,
29,36,3560,-82.80777176503646,0.21116980910301208,2.6323394775390625,3.5012614727020264,3.4885241985321045,0.9466,,
30,36,3580,-129.0034120215228,0.267633318901062,2.4872970581054688,3.6249032020568848,3.624107837677002,0.9463,,
31,36,3600,-182.1335522394664,0.28187984228134155,3.8934078216552734,3.46158504486084,3.418471097946167,0.946,,
32,37,3620,-20.232328121534252,0.26556432247161865,4.707006454467773,3.6693673133850098,3.849424362182617,0.9457,,
33,37,3640,-47.88595970262653,0.3082753121852875,4.360489845275879,3.240344285964966,3.3646903038024902,0.9454,,
34,37,3660,-73.07508093997885,0.2140292227268219,3.7561962604522705,3.4192800521850586,3.5132877826690674,0.9451,,
35,37,3680,-110.97377803229512,0.17816303670406342,2.8814563751220703,3.7465076446533203,3.8625683784484863,0.9448,,
36,37,3700,-142.59074379520587,0.13531793653964996,2.490279197692871,3.442106246948242,3.5330119132995605,0.9445,,
37,38,3720,-18.347518161363386,0.3522619307041168,3.1918649673461914,3.9166975021362305,3.8183000087738037,0.9442,,
38,38,3740,-42.90195571910412,0.17275547981262207,2.2572336196899414,3.4790284633636475,3.4780032634735107,0.9439,,
39,38,3760,-69.03258527822429,0.1545366495847702,2.4309940338134766,3.4348573684692383,3.531914710998535,0.9436,,
40,38,3780,-100.137476664871,0.21367187798023224,2.258484125137329,3.6278998851776123,3.607713460922241,0.9433,,
41,38,3800,-137.25979789834292,0.21430814266204834,2.6863210201263428,3.3544089794158936,3.4553914070129395,0.943,,
42,39,3820,-24.649380245412676,0.16055366396903992,2.878721237182617,3.312875747680664,3.4350733757019043,0.9427,,
43,39,3840,-45.16936683282961,0.19091449677944183,4.105548858642578,3.19108510017395,3.132401466369629,0.9424,,
44,39,3860,-69.5520149713638,0.17776823043823242,1.8874684572219849,3.2106029987335205,3.1797244548797607,0.9420999999999999,,
45,39,3880,-98.10960358568806,0.14009571075439453,3.0284945964813232,3.5964205265045166,3.6657328605651855,0.9418,,
46,39,3900,-128.47214622840966,0.15628023445606232,3.4398739337921143,3.799116611480713,3.7330217361450195,0.9415,,
47,40,3920,-12.268548932816651,0.16322292387485504,2.540313959121704,3.55153751373291,3.591684341430664,0.9412,,
48,40,3940,-29.113338557811026,0.168523907661438,3.0466127395629883,3.3283395767211914,3.2364792823791504,0.9409,,
49,40,3960,-43.537237968310954,0.11951326578855515,2.399578809738159,3.13901686668396,3.137822151184082,0.9406,,
50,40,3980,-63.51447637004964,0.14546577632427216,2.3457412719726562,3.742177963256836,3.7435479164123535,0.9403,,
51,40,4000,-87.07104766805188,0.15936613082885742,2.6558473110198975,3.560663938522339,3.4866983890533447,0.94,,
52,41,4020,-17.3327638051383,0.11933048814535141,3.53129506111145,3.85693359375,3.918294906616211,0.9397,,
53,41,4040,-40.62909184382745,0.13891912996768951,2.5574188232421875,3.5291757583618164,3.5224452018737793,0.9394,,
54,41,4060,-58.63488826540383,0.0909944549202919,1.9367495775222778,3.573869228363037,3.583763599395752,0.9391,,
55,41,4080,-77.28914732639504,0.16906940937042236,1.515067219734192,3.4469807147979736,3.3760488033294678,0.9388,,
56,41,4100,-100.19369795384921,0.10245124995708466,1.7718145847320557,3.309814691543579,3.2842280864715576,0.9385,,
57,42,4120,-23.190209267638878,0.13529720902442932,1.4609004259109497,3.4344561100006104,3.3970694541931152,0.9382,,
58,42,4140,-50.15508325322794,0.17088158428668976,1.706459641456604,3.549503803253174,3.442321300506592,0.9379,,
59,42,4160,-87.23898980895495,0.1589796543121338,2.067298650741577,3.484297275543213,3.490206718444824,0.9376,,
60,42,4180,-133.8893821617754,0.10823249816894531,2.581068754196167,3.7695236206054688,3.753202438354492,0.9373,,
61,42,4200,-186.86808042077453,0.12370214611291885,1.77847158908844,3.1659843921661377,3.1492881774902344,0.9369999999999999,,
62,43,4220,-29.6456512544009,0.2018766850233078,2.2132279872894287,3.8757710456848145,3.7878921031951904,0.9367,,
63,43,4240,-56.18496178369082,0.19092212617397308,3.173311948776245,3.6420247554779053,3.5505893230438232,0.9364,,
64,43,4260,-78.49818154137697,0.16655997931957245,2.5554897785186768,4.169316291809082,4.1037373542785645,0.9361,,
65,43,4280,-108.62283079599945,0.18169215321540833,2.2922003269195557,4.185760974884033,4.086174011230469,0.9358,,
66,43,4300,-132.15861924865456,0.10685506463050842,1.9468717575073242,3.412374258041382,3.4167160987854004,0.9355,,
67,44,4320,-8.694413779912008,0.10463715344667435,2.8124496936798096,3.516481399536133,3.4642436504364014,0.9352,,
68,44,4340,-20.81236493347,0.11129510402679443,2.827195405960083,4.100022315979004,4.1559672355651855,0.9349,,
69,44,4360,-34.03148734006862,0.17920581996440887,2.605989933013916,4.084558010101318,4.042235374450684,0.9346,,
70,44,4380,-50.82461664641533,0.10715934634208679,2.4604737758636475,3.636849880218506,3.6562280654907227,0.9343,,
71,44,4400,-79.78994581536129,0.10049162060022354,2.081601619720459,3.846632719039917,3.8806843757629395,0.9339999999999999,,
72,45,4420,-28.90482791044861,0.09372315555810928,2.765752077102661,3.6956052780151367,3.7551119327545166,0.9337,,
73,45,4440,-59.74614704197868,0.08891235291957855,2.001544952392578,3.4263172149658203,3.502166271209717,0.9334,,
74,45,4460,-110.61766905239249,0.30754390358924866,2.6025378704071045,3.958568572998047,3.854018211364746,0.9331,,
75,45,4480,-172.96677915915043,0.1702394038438797,3.7639617919921875,3.948718547821045,3.9595069885253906,0.9328,,
76,45,4500,-223.56581226148933,0.1362367868423462,2.762075424194336,4.3083038330078125,4.362826824188232,0.9325,,
77,46,4520,-17.498795477945457,0.11488212645053864,2.6005802154541016,3.92616605758667,3.912350654602051,0.9322,,
78,46,4540,-37.99721756420849,0.23401999473571777,2.3883750438690186,3.794259786605835,3.6704490184783936,0.9319,,
79,46,4560,-57.43919540269714,0.12730947136878967,2.7151880264282227,3.7524752616882324,3.75905179977417,0.9316,,
80,46,4580,-76.93087051882208,0.07396485656499863,2.728145122528076,3.7924370765686035,3.8010334968566895,0.9313,,
81,46,4600,-98.98767122183638,0.12250649929046631,2.848726749420166,3.7015609741210938,3.65254807472229,0.931,,
82,47,4620,-23.345396368105586,0.17140793800354004,2.470794677734375,3.8836402893066406,3.7926745414733887,0.9307,,
83,47,4640,-48.85546040816363,0.17672662436962128,2.4678781032562256,3.8503479957580566,3.750112771987915,0.9304,,
84,47,4660,-81.3556911297435,0.13379429280757904,1.7966502904891968,3.648599147796631,3.616502285003662,0.9301,,
85,47,4680,-114.40364310220609,0.20929528772830963,1.514609456062317,3.8791606426239014,3.7735466957092285,0.9298,,
86,47,4700,-134.08313100453785,0.09071441739797592,2.103576183319092,4.172347068786621,4.188681602478027,0.9295,,
87,48,4720,-18.54878163679737,0.11739376932382584,2.271841526031494,4.270107269287109,4.225192546844482,0.9292,,
88,48,4740,-44.508301901309885,0.13503748178482056,2.268099069595337,3.728006362915039,3.644866943359375,0.9289000000000001,,
89,48,4760,-69.06014249416899,0.11685676872730255,2.5117313861846924,3.750908851623535,3.735996961593628,0.9286,,
90,48,4780,-90.36431209540216,0.14440932869911194,2.048044204711914,3.8652687072753906,3.8630218505859375,0.9283,,
91,48,4800,-121.27243074913326,0.10085372626781464,3.168747663497925,4.023244857788086,4.095857620239258,0.9279999999999999,,
92,49,4820,-28.50393430015323,0.14112402498722076,1.8248077630996704,4.046826362609863,3.9741172790527344,0.9277,,
93,49,4840,-60.642466737380495,0.14505672454833984,2.4268076419830322,4.089497089385986,4.072049140930176,0.9274,,
94,49,4860,-85.07935322327569,0.09085872769355774,1.380908727645874,3.481947898864746,3.4715638160705566,0.9271,,
95,49,4880,-108.72906858215268,0.19702675938606262,1.9567376375198364,3.6663641929626465,3.5374815464019775,0.9268,,
96,49,4900,-136.1905981940988,0.12361298501491547,2.9765939712524414,3.9608049392700195,3.9986300468444824,0.9265,,
97,50,4920,-22.1912420374038,0.12462887912988663,2.165137767791748,3.8352789878845215,3.775115966796875,0.9262,,
98,50,4940,-48.905266457718646,0.17543356120586395,2.1924374103546143,3.944148063659668,3.8335468769073486,0.9259,,
99,50,4960,-87.20895129662746,0.13208016753196716,2.142812967300415,3.7335376739501953,3.7451412677764893,0.9256,,
100,50,4980,-136.76082294902102,0.09368917346000671,3.089676856994629,4.3651580810546875,4.332464694976807,0.9253,,
101,50,5000,-205.52429546549453,0.12673772871494293,2.896550416946411,3.9773199558258057,3.9749057292938232,0.925,-384.38897312858217,-384.38897312858217
102,51,5020,-18.428329431598694,0.0708920806646347,1.4919241666793823,3.296807289123535,3.269570827484131,0.9247,,
103,51,5040,-35.7691599460766,0.24346046149730682,2.2334651947021484,3.767836570739746,3.6066465377807617,0.9244,,
104,51,5060,-55.82726567462384,0.11930675804615021,1.8928667306900024,4.0191121101379395,3.966391086578369,0.9241,,
105,51,5080,-80.28298288444607,0.15725396573543549,2.0664854049682617,4.15596866607666,4.061627388000488,0.9238,,
106,51,5100,-107.64750590269736,0.05836715176701546,2.2843499183654785,4.3004326820373535,4.291731834411621,0.9235,,
107,52,5120,-35.272262459456684,0.14045262336730957,2.0972845554351807,3.3469088077545166,3.2906861305236816,0.9232,,
108,52,5140,-67.12511213605758,0.2092808485031128,2.6542694568634033,4.420449256896973,4.264839172363281,0.9229,,
109,52,5160,-92.05466194269802,0.09164375066757202,2.1994893550872803,3.5963165760040283,3.623991012573242,0.9226,,
110,52,5180,-120.95308480800949,0.06159912049770355,1.9534412622451782,3.8284647464752197,3.860536575317383,0.9223,,
111,52,5200,-155.0056277632447,0.1375409960746765,2.4337189197540283,3.665156841278076,3.6451358795166016,0.922,,
112,53,5220,-35.50288055519942,0.12549585103988647,1.6718424558639526,3.9208896160125732,3.8762013912200928,0.9217,,
113,53,5240,-60.18962023055331,0.12714457511901855,2.4809765815734863,3.9734692573547363,3.9262092113494873,0.9214,,
114,53,5260,-89.10999907326996,0.11271035671234131,1.2871208190917969,3.4668474197387695,3.419098377227783,0.9211,,
115,53,5280,-115.67656369592946,0.10991405695676804,1.7135889530181885,3.384732723236084,3.3318910598754883,0.9208000000000001,,
116,53,5300,-146.47781032424479,0.09267642349004745,1.6925832033157349,4.181281089782715,4.163405418395996,0.9205,,
117,54,5320,-13.181759257443623,0.18808725476264954,2.2400028705596924,4.26016902923584,4.163369178771973,0.9202,,
118,54,5340,-25.58595031012496,0.11693497747182846,2.192034959793091,3.922039270401001,3.903323173522949,0.9198999999999999,,
119,54,5360,-37.96869512077037,0.06874607503414154,2.097263813018799,4.283283710479736,4.2881059646606445,0.9196,,
120,54,5380,-60.957319594111,0.10434159636497498,1.7679401636123657,3.801669120788574,3.7346084117889404,0.9193,,
121,54,5400,-103.65227869984659,0.18585142493247986,1.6104522943496704,3.989455223083496,3.8644909858703613,0.919,,
122,55,5420,-19.718356603684988,0.09429743140935898,1.8124628067016602,4.243284702301025,4.253283500671387,0.9187,,
123,55,5440,-36.18447851399982,0.17005662620067596,2.08785080909729,4.20637321472168,4.1450934410095215,0.9184,,
124,55,5460,-59.75863678757345,0.09646150469779968,2.488060235977173,3.9294967651367188,3.930220365524292,0.9181,,
125,55,5480,-81.52637874668386,0.08269208669662476,1.838085412979126,4.010948181152344,3.987283229827881,0.9178,,
126,55,5500,-101.4387551671252,0.08341237902641296,1.5791486501693726,3.7616286277770996,3.745352029800415,0.9175,,
127,56,5520,-18.189601184641205,0.1505979746580124,2.5516786575317383,4.100635051727295,4.070553779602051,0.9172,,
128,56,5540,-56.815769590974185,0.2919829785823822,2.189990282058716,5.0679402351379395,4.889815330505371,0.9169,,
129,56,5560,-100.04424764611355,0.06540821492671967,1.7163623571395874,4.3569817543029785,4.380792617797852,0.9166,,
130,56,5580,-141.86534033998043,0.1598142832517624,1.977736473083496,4.146758079528809,4.079408168792725,0.9163,,
131,56,5600,-170.24804741700515,0.2331293523311615,2.1459310054779053,4.2473320960998535,4.0915632247924805,0.916,,
132,57,5620,-16.213140635157313,0.3254123330116272,2.7658636569976807,4.755682945251465,4.489317893981934,0.9157,,
133,57,5640,-39.089648228920964,0.13927322626113892,1.7873756885528564,4.513922691345215,4.458473205566406,0.9154,,
134,57,5660,-63.433515748738984,0.11319659650325775,2.8360462188720703,4.454245090484619,4.3902907371521,0.9151,,
135,57,5680,-87.4715885567664,0.18586988747119904,2.7383463382720947,4.07969856262207,4.006945610046387,0.9148000000000001,,
136,57,5700,-111.29375890698994,0.16094999015331268,2.6929428577423096,3.8922290802001953,3.7889761924743652,0.9145,,
137,58,5720,-20.551011212873252,0.1128847748041153,2.0764734745025635,4.200964450836182,4.196780681610107,0.9142,,
138,58,5740,-46.02559745000137,0.11805032938718796,2.5467207431793213,4.054845809936523,4.053463459014893,0.9139,,
139,58,5760,-67.63994712977278,0.19650855660438538,3.519195318222046,4.451698303222656,4.336256504058838,0.9136,,
140,58,5780,-85.94970790783582,0.0726006031036377,2.3136062622070312,3.7797648906707764,3.8222453594207764,0.9133,,
141,58,5800,-116.82268489425888,0.07716879993677139,2.128816604614258,4.164676666259766,4.20206356048584,0.913,,
142,59,5820,-20.701986315821948,0.10860378295183182,2.178452968597412,3.997205972671509,3.968858480453491,0.9127,,
143,59,5840,-46.34217045986036,0.21638748049736023,1.9809516668319702,4.264480113983154,4.108484268188477,0.9124,,
144,59,5860,-80.8374092943125,0.05002576485276222,1.1600563526153564,3.78204345703125,3.8317079544067383,0.9121,,
145,59,5880,-111.78096863076848,0.06485302746295929,2.2926816940307617,4.742040157318115,4.751380920410156,0.9117999999999999,,
146,59,5900,-147.93853753473468,0.09655579924583435,2.521631956100464,4.4174418449401855,4.344974994659424,0.9115,,
147,60,5920,-14.457481599936948,0.11411970108747482,2.147451400756836,4.2642998695373535,4.198125839233398,0.9112,,
148,60,5940,-34.8545565209531,0.10299590229988098,2.2696661949157715,4.491578102111816,4.443068981170654,0.9109,,
149,60,5960,-56.76937044352131,0.17859312891960144,1.8450247049331665,4.518762588500977,4.3987836837768555,0.9106,,
150,60,5980,-80.21410639221983,0.30392205715179443,1.8906084299087524,4.567629337310791,4.304413795471191,0.9103,,
151,60,6000,-103.36168287231662,0.16089843213558197,1.558642029762268,4.045459747314453,3.958193302154541,0.91,,
152,61,6020,-16.37729497314823,0.04430783540010452,1.5634502172470093,3.465324878692627,3.497699022293091,0.9097,,
153,61,6040,-37.110383125412056,0.1352909952402115,3.6947154998779297,4.73469352722168,4.737832546234131,0.9094,,
154,61,6060,-55.34456099789274,0.12650936841964722,1.5383057594299316,4.421586036682129,4.369538307189941,0.9091,,
155,61,6080,-76.5790422359391,0.07334970682859421,1.2663226127624512,4.245662689208984,4.265539646148682,0.9088,,
156,61,6100,-108.0518903288925,0.1254218965768814,2.0526981353759766,4.116796493530273,4.1262359619140625,0.9085,,
157,62,6120,-14.150601406607983,0.1150178387761116,2.287107229232788,4.209390163421631,4.177833557128906,0.9082,,
158,62,6140,-33.07352882500827,0.10273710638284683,2.6071770191192627,4.318990230560303,4.284269332885742,0.9079,,
159,62,6160,-71.22506641836488,0.044151671230793,1.3761565685272217,4.100320816040039,4.099985599517822,0.9076,,
160,62,6180,-126.56924162247398,0.12876243889331818,2.4044697284698486,4.010790824890137,3.959103584289551,0.9073,,
161,62,6200,-183.0707804334875,0.05668159946799278,1.6425482034683228,3.825617790222168,3.866028308868408,0.907,,
162,63,6220,-21.83956826995137,0.048619821667671204,1.8777920007705688,4.019488334655762,4.0100417137146,0.9067,,
163,63,6240,-58.87098317849716,0.13361859321594238,1.5398757457733154,4.582993507385254,4.501068115234375,0.9064,,
164,63,6260,-111.12402539069134,0.22676609456539154,1.721138834953308,4.144911766052246,4.011643886566162,0.9061,,
165,63,6280,-171.40723968113218,0.07979071885347366,1.8702808618545532,3.8015389442443848,3.8036460876464844,0.9057999999999999,,
166,63,6300,-228.4690385580739,0.1932387351989746,1.8196877241134644,4.603095054626465,4.504645347595215,0.9055,,
167,64,6320,-17.810569823800503,0.10847969353199005,1.6889235973358154,4.71229362487793,4.6991753578186035,0.9052,,
168,64,6340,-31.581428996638017,0.17843151092529297,1.9334509372711182,4.359560489654541,4.240345001220703,0.9049,,
169,64,6360,-46.95904434975241,0.16258355975151062,2.1429388523101807,4.6605987548828125,4.531282901763916,0.9046,,
170,64,6380,-69.38101808474569,0.08640404045581818,1.9296257495880127,4.878638744354248,4.868714332580566,0.9043,,
171,64,6400,-84.21508958669278,0.12050031125545502,2.5289230346679688,4.543997764587402,4.53250789642334,0.904,,
172,65,6420,-11.748771814100966,0.26483389735221863,2.1907620429992676,4.564031600952148,4.346656322479248,0.9037,,
173,65,6440,-27.454229838506343,0.12560920417308807,2.639450788497925,4.294961452484131,4.177201747894287,0.9034,,
174,65,6460,-46.20724708605307,0.08317416906356812,1.9782707691192627,4.552439212799072,4.5620293617248535,0.9031,,
175,65,6480,-67.59871603116726,0.17902415990829468,1.9986722469329834,4.4616827964782715,4.387240886688232,0.9028,,
176,65,6500,-93.53895238836559,0.11289713531732559,1.6004209518432617,3.833714246749878,3.7817978858947754,0.9025,,
177,66,6520,-21.38438280340143,0.09064081311225891,1.4406121969223022,4.013375759124756,3.9812240600585938,0.9022,,
178,66,6540,-45.066568268852016,0.10038688778877258,1.7797901630401611,4.227603912353516,4.153271675109863,0.9019,,
179,66,6560,-70.22890486973881,0.05453266203403473,1.8338980674743652,3.863337993621826,3.890941619873047,0.9016,,
180,66,6580,-97.05347680669558,0.12903518974781036,1.6648578643798828,4.295095443725586,4.223223686218262,0.9013,,
181,66,6600,-134.74230728410183,0.06619817763566971,1.444891333580017,3.7421998977661133,3.728285312652588,0.901,,
182,67,6620,-24.159028599340164,0.0882592648267746,1.410757064819336,4.3720526695251465,4.340191841125488,0.9007,,
183,67,6640,-56.686683358195175,0.16657477617263794,2.6620144844055176,4.303162574768066,4.231781005859375,0.9004,,
184,67,6660,-97.64678286259388,0.14674949645996094,2.4936718940734863,4.6205596923828125,4.571167945861816,0.9001,,
185,67,6680,-155.23215168757065,0.1500007063150406,2.277040481567383,3.9734606742858887,3.8847055435180664,0.8997999999999999,,
186,67,6700,-222.03321046881842,0.14031539857387543,2.937944173812866,4.304294586181641,4.289431571960449,0.8995,,
187,68,6720,-21.518432125394327,0.06805723905563354,2.818957805633545,3.7720248699188232,3.7402360439300537,0.8992,,
188,68,6740,-43.07420981120451,0.04870685562491417,3.0561091899871826,4.519124984741211,4.496208190917969,0.8989,,
189,68,6760,-68.88449957144309,0.13965818285942078,3.363804578781128,4.55210018157959,4.565583229064941,0.8986,,
190,68,6780,-97.04113795567726,0.054262176156044006,1.8863818645477295,4.345777988433838,4.385478973388672,0.8983,,
191,68,6800,-132.46705060374907,0.09932190179824829,1.9519349336624146,4.504956245422363,4.506470203399658,0.898,,
192,69,6820,-23.494458590241997,0.05328334867954254,1.5953413248062134,4.566420078277588,4.5614728927612305,0.8976999999999999,,
193,69,6840,-51.09134958390936,0.11054035276174545,2.491187810897827,4.124731540679932,4.0987443923950195,0.8974,,
194,69,6860,-101.72268622763917,0.15642158687114716,2.0762667655944824,4.261018753051758,4.134928226470947,0.8971,,
195,69,6880,-166.3417675346794,0.17473982274532318,2.665208339691162,4.599269390106201,4.527346611022949,0.8968,,
196,69,6900,-231.43324785258034,0.08950238674879074,3.1194450855255127,5.291234970092773,5.263668060302734,0.8965,,
197,70,6920,-15.067614575369692,0.2362004518508911,1.9668678045272827,4.319454193115234,4.156157970428467,0.8962,,
198,70,6940,-28.136013043515,0.14797069132328033,2.3472676277160645,4.109289646148682,4.041586875915527,0.8959,,
199,70,6960,-42.841589016639,0.12115424126386642,1.7491137981414795,4.209971904754639,4.149681091308594,0.8956,,
200,70,6980,-67.99789649379777,0.17919830977916718,2.4841105937957764,4.213278770446777,4.047603607177734,0.8953,,
201,70,7000,-87.177657878942,0.08008435368537903,2.03902268409729,4.394022464752197,4.3768744468688965,0.895,,
202,71,7020,-23.559009260787327,0.16216668486595154,2.419184684753418,4.753736972808838,4.6698455810546875,0.8947,,
203,71,7040,-46.881697623818575,0.12195482850074768,2.4026265144348145,4.6697235107421875,4.61711311340332,0.8944,,
204,71,7060,-69.41199291852627,0.10733432322740555,2.094773530960083,4.602116584777832,4.553445339202881,0.8941,,
205,71,7080,-99.88495829944787,0.0808582603931427,2.385262966156006,4.221814155578613,4.242652416229248,0.8938,,
206,71,7100,-140.91175305214884,0.10048813372850418,2.215407609939575,4.607405185699463,4.597745895385742,0.8935,,
207,72,7120,-26.07930152851083,0.15697132050991058,1.959668517112732,4.358206272125244,4.282960891723633,0.8932,,
208,72,7140,-55.327286247956856,0.20053008198738098,2.740776300430298,4.79789924621582,4.696441173553467,0.8929,,
209,72,7160,-88.68679722475352,0.12238842993974686,2.0832319259643555,4.092841625213623,3.9987404346466064,0.8926000000000001,,
210,72,7180,-126.79452430497163,0.04502046853303909,1.8633908033370972,4.321807861328125,4.331098556518555,0.8923,,
211,72,7200,-171.78215930924645,0.10994291305541992,2.278423309326172,4.429052829742432,4.375349998474121,0.892,,
212,73,7220,-25.782445773976175,0.1039666011929512,2.4862723350524902,4.265899181365967,4.18599796295166,0.8916999999999999,,
213,73,7240,-50.31371300996645,0.1946682333946228,2.0243332386016846,4.188100337982178,4.0343170166015625,0.8914,,
214,73,7260,-80.5049387850507,0.10434309393167496,2.5495543479919434,4.563297271728516,4.548487663269043,0.8911,,
215,73,7280,-108.74143709259252,0.19399243593215942,2.6703832149505615,4.378076553344727,4.261209487915039,0.8908,,
216,73,7300,-129.32171304290782,0.15380139648914337,1.682510256767273,4.789026260375977,4.712316036224365,0.8905,,
217,74,7320,-25.80853000938543,0.06690914928913116,2.2985782623291016,4.347305774688721,4.344681262969971,0.8902,,
218,74,7340,-56.16213344651746,0.09390580654144287,2.572798490524292,4.884631156921387,4.852588653564453,0.8899,,
219,74,7360,-91.57962863267332,0.0630561038851738,1.339584469795227,4.1703338623046875,4.139552593231201,0.8896,,
220,74,7380,-129.5283677088481,0.13214218616485596,2.7189011573791504,4.642304420471191,4.588206768035889,0.8893,,
221,74,7400,-157.502305402875,0.13426288962364197,2.3267877101898193,4.410861492156982,4.344688415527344,0.889,,
222,75,7420,-19.940737827424133,0.10548283904790878,2.7035701274871826,5.118841171264648,5.087092399597168,0.8887,,
223,75,7440,-53.08073440672651,0.1729550063610077,2.2851650714874268,5.142839431762695,5.023444175720215,0.8884,,
224,75,7460,-79.0104486279558,0.10100571811199188,1.9187248945236206,4.887466907501221,4.831111431121826,0.8881,,
225,75,7480,-104.4033030997277,0.06193602830171585,1.8720779418945312,4.9031901359558105,4.9277753829956055,0.8878,,
226,75,7500,-134.0612514078027,0.16020052134990692,1.504150629043579,4.425480842590332,4.323321342468262,0.8875,-375.4780265759614,-375.4780265759614
227,76,7520,-15.554774229036987,0.15549150109291077,1.8895013332366943,4.743542194366455,4.66667366027832,0.8872,,
228,76,7540,-41.26323201793573,0.08054719120264053,2.0747029781341553,4.847654342651367,4.855555534362793,0.8869,,
229,76,7560,-79.09919480531484,0.0596398301422596,2.054962635040283,4.783852577209473,4.814181327819824,0.8866,,
230,76,7580,-137.8410242941233,0.088235042989254,2.819127082824707,4.7035064697265625,4.669093132019043,0.8863,,
231,76,7600,-207.01252771806173,0.05734147131443024,2.4209342002868652,4.646218299865723,4.702218055725098,0.886,,
232,77,7620,-21.22218938959839,0.12890170514583588,2.6864330768585205,4.839805603027344,4.821435928344727,0.8857,,
233,77,7640,-46.01114341770481,0.26139184832572937,3.9369266033172607,5.796697616577148,5.756455898284912,0.8854,,
234,77,7660,-67.79556727753794,0.12160401046276093,2.3072755336761475,4.9533257484436035,4.88153076171875,0.8851,,
235,77,7680,-99.35724211825462,0.14951057732105255,4.008482456207275,4.945229530334473,4.923288345336914,0.8848,,
236,77,7700,-142.5359837619051,0.21332018077373505,3.223759174346924,5.40049934387207,5.249752998352051,0.8845000000000001,,
237,78,7720,-38.86751481731527,0.12293926626443863,2.3489718437194824,4.976123809814453,4.918678283691406,0.8842,,
238,78,7740,-87.17950785617586,0.2025163620710373,2.325944185256958,5.047128200531006,4.852571487426758,0.8839,,
239,78,7760,-154.1928055583445,0.06383653730154037,2.671492576599121,5.337911128997803,5.328932762145996,0.8835999999999999,,
240,78,7780,-226.01959944010738,0.13447976112365723,2.4945175647735596,5.372607231140137,5.257719039916992,0.8833,,
