update,episode,total_steps,train_team_return,td_loss,q_tot_mean,target_q_tot_mean,epsilon,eval_team_return,eval_mean_agent_return
1,10,1000,-205.92191224606594,3.867340087890625,1.4160938262939453,2.287186622619629,0.9683333333333334,,
2,11,1010,-14.832437057318767,4.792261600494385,2.6174774169921875,2.682253360748291,0.9680166666666666,,
3,11,1020,-28.20457640751774,3.299283981323242,3.5541324615478516,2.7582318782806396,0.9677,,
4,11,1030,-43.60291876152241,2.2883429527282715,2.7995057106018066,2.3614470958709717,0.9673833333333334,,
5,11,1040,-58.9090721322095,1.3508970737457275,3.213103771209717,2.755868673324585,0.9670666666666666,,
6,11,1050,-72.58937284570025,4.1384382247924805,3.166837692260742,2.552375316619873,0.96675,,
7,11,1060,-86.12154201746925,2.655259609222412,2.6311614513397217,2.3816657066345215,0.9664333333333334,,
8,11,1070,-99.54508999354155,1.7398912906646729,2.298975944519043,2.2964284420013428,0.9661166666666666,,
9,11,1080,-113.68602616876473,1.3697056770324707,2.2155914306640625,2.331979513168335,0.9658,,
10,11,1090,-129.40652217283298,1.2120541334152222,2.0032100677490234,2.035278558731079,0.9654833333333334,,
11,11,1100,-144.90656832222686,0.8405656814575195,2.486847400665283,2.6500966548919678,0.9651666666666666,,
12,12,1110,-7.024962240503966,0.7591273784637451,2.473057508468628,2.4835448265075684,0.96485,,
13,12,1120,-16.602003533940433,1.9204230308532715,2.991936683654785,2.6817071437835693,0.9645333333333334,,
14,12,1130,-28.734955262155903,0.9439790844917297,2.8854854106903076,2.580852508544922,0.9642166666666667,,
15,12,1140,-42.41460935995485,0.6503164768218994,2.631814479827881,2.3038837909698486,0.9639,,
16,12,1150,-57.374971310315004,0.41236650943756104,2.564340353012085,2.296459197998047,0.9635833333333333,,
17,12,1160,-71.6042179353763,1.0296579599380493,2.6824545860290527,2.4128153324127197,0.9632666666666667,,
18,12,1170,-85.78601890171282,1.070563554763794,2.76029896736145,2.60172963142395,0.96295,,
19,12,1180,-95.01670254737269,2.6523730754852295,2.1584222316741943,1.9593473672866821,0.9626333333333333,,
20,12,1190,-103.88157491009694,0.6728703379631042,2.3967151641845703,2.5628411769866943,0.9623166666666667,,
21,12,1200,-112.93873342869928,0.6359864473342896,1.9857145547866821,2.2109456062316895,0.962,,
22,13,1210,-5.820908723172539,0.6763738393783569,1.9956270456314087,2.1880881786346436,0.9616833333333333,,
23,13,1220,-13.178903641730379,0.6584478616714478,1.855674147605896,1.9711848497390747,0.9613666666666667,,
24,13,1230,-20.70210101206947,0.5764837265014648,2.192080020904541,2.197418689727783,0.96105,,
25,13,1240,-30.910691275361554,0.5905218720436096,1.9735759496688843,1.8557637929916382,0.9607333333333333,,
