update,episode,total_steps,train_team_return,td_loss,q_tot_mean,target_q_tot_mean,epsilon,eval_team_return,eval_mean_agent_return
30,10,490,-52.30484154881248,0.12246223539113998,0.36695271730422974,0.2519027888774872,0.853,,
31,10,500,-62.668600749270915,0.12445493787527084,0.2869257628917694,0.20211036503314972,0.85,-77.75432717514161,-77.75432717514161
32,11,510,-13.858633963251975,0.12354211509227753,0.6419503688812256,0.6199727058410645,0.847,,
33,11,520,-26.151304588990527,0.11638185381889343,0.4544978141784668,0.37405258417129517,0.844,,
34,11,530,-39.60308506085068,0.10075272619724274,0.20304681360721588,0.07927504181861877,0.841,,
35,11,540,-51.69638333883117,0.09816448390483856,0.2572709321975708,0.2551426291465759,0.838,,
36,11,550,-63.1205592234365,0.11436929553747177,0.42108994722366333,0.36032500863075256,0.835,,
37,12,560,-7.066413921455258,0.11627591401338577,0.4007579982280731,0.4273653030395508,0.832,,
38,12,570,-16.662519449535623,0.39109715819358826,0.057099804282188416,0.034898675978183746,0.829,,
39,12,580,-27.537960899967295,0.07035927474498749,0.0030763745307922363,0.010772917419672012,0.8260000000000001,,
40,12,590,-37.4840527853965,0.09371571987867355,0.2456457018852234,0.31244781613349915,0.823,,
41,12,600,-46.679703644755904,0.31724923849105835,0.3033868074417114,0.4350872039794922,0.82,,
42,13,610,-4.853104286011856,0.2382531762123108,0.1631162166595459,0.24208416044712067,0.817,,
43,13,620,-9.994013087946547,0.309449702501297,0.2866519093513489,0.24956604838371277,0.8140000000000001,,
44,13,630,-15.502759024505751,0.1524287760257721,0.39612263441085815,0.3730030059814453,0.8109999999999999,,
45,13,640,-23.670874640333945,0.2253466248512268,0.3042835295200348,0.21487683057785034,0.808,,
46,13,650,-36.29007353467274,0.12622317671775818,0.4813704192638397,0.4575221538543701,0.8049999999999999,,
47,14,660,-8.00320840171957,0.18135936558246613,0.34318533539772034,0.3314245343208313,0.802,,
48,14,670,-19.63508878310067,0.11070892214775085,0.3846037685871124,0.29791590571403503,0.7989999999999999,,
49,14,680,-37.54961446223919,0.1640011966228485,0.2305012047290802,0.20243263244628906,0.796,,
50,14,690,-58.712975438067005,0.10293078422546387,0.41036489605903625,0.4587664008140564,0.7929999999999999,,
51,14,700,-86.1166176626013,0.08925429731607437,0.40064117312431335,0.39769092202186584,0.79,,
52,15,710,-13.922057940947138,0.1053200364112854,0.37547388672828674,0.41444259881973267,0.787,,
53,15,720,-32.03715080766253,0.07903798669576645,0.5170823931694031,0.5046406984329224,0.784,,
54,15,730,-57.601456883823374,0.07567090541124344,0.37397849559783936,0.39714279770851135,0.7809999999999999,,
55,15,740,-89.46932052752935,0.13999511301517487,0.8315528631210327,0.7417934536933899,0.778,,
56,15,750,-118.87729199928718,0.12796610593795776,0.6254081726074219,0.616868257522583,0.775,,
57,16,760,-9.586959555865313,0.1183750182390213,0.7952525615692139,0.6403319239616394,0.772,,
58,16,770,-21.943475547386353,0.24699914455413818,0.42721056938171387,0.1917155534029007,0.769,,
59,16,780,-35.04506794653451,0.09801571071147919,0.4109175205230713,0.2583521604537964,0.766,,
60,16,790,-47.252158857732695,0.503219723701477,0.5581303834915161,0.6640860438346863,0.763,,
61,16,800,-59.97191757081554,0.13626600801944733,0.4222443103790283,0.44369861483573914,0.76,,
62,17,810,-5.682448295018637,0.0963519811630249,0.3717218041419983,0.32072192430496216,0.757,,
63,17,820,-11.720921730051076,0.20465333759784698,0.40949082374572754,0.43147042393684387,0.754,,
64,17,830,-21.819411190527173,0.1490078866481781,0.621772289276123,0.55328768491745,0.751,,
65,17,840,-30.91882107233889,0.23291978240013123,0.38092291355133057,0.34572193026542664,0.748,,
66,17,850,-42.98045663559785,0.35758864879608154,0.05219689756631851,-0.05486558750271797,0.745,,
67,18,860,-12.394771140002067,2.297950029373169,0.6143335103988647,0.3431382477283478,0.742,,
68,18,870,-23.477299318665082,0.4217377305030823,0.6313478946685791,0.7318059206008911,0.739,,
69,18,880,-35.209894432740526,0.6032058000564575,0.513346791267395,0.712433397769928,0.736,,
70,18,890,-51.62813642420359,0.4809775650501251,0.38467341661453247,0.6357362866401672,0.733,,
71,18,900,-72.06774202885296,0.41311895847320557,-0.02723747491836548,0.04945160076022148,0.73,,
72,19,910,-11.782440742814455,0.22079308331012726,0.19047512114048004,0.2784537076950073,0.727,,
73,19,920,-24.520713693311375,0.6131952404975891,0.3347121775150299,0.20244000852108002,0.724,,
74,19,930,-37.82925699535646,0.14172184467315674,0.3976585268974304,0.36493611335754395,0.721,,
75,19,940,-48.760696836967895,0.25501495599746704,0.4242352545261383,0.25540292263031006,0.718,,
76,19,950,-65.41134939066082,0.5087161064147949,1.0702292919158936,0.8354305028915405,0.7150000000000001,,
77,20,960,-11.460889746348219,0.17986276745796204,0.05378178507089615,-0.04974851757287979,0.712,,
78,20,970,-24.454428458809772,0.29093223810195923,0.31055569648742676,0.13369843363761902,0.7090000000000001,,
79,20,980,-37.31898423309975,0.13389089703559875,0.4325401782989502,0.36786454916000366,0.706,,
80,20,990,-49.92265472824169,0.14031729102134705,0.6562225222587585,0.5184400081634521,0.703,,
81,20,1000,-62.18492904340117,1.10587477684021,0.3831445574760437,0.24151083827018738,0.7,-86.5732206834853,-86.5732206834853
82,21,1010,-9.038282267747451,0.3594297468662262,0.42868396639823914,0.39015114307403564,0.6970000000000001,,
83,21,1020,-20.03956717322348,0.2477324903011322,0.15643082559108734,0.28034263849258423,0.694,,
84,21,1030,-33.2306111019292,0.3107105791568756,0.13894571363925934,0.2823728919029236,0.6910000000000001,,
85,21,1040,-49.293565331984986,0.2337026596069336,0.1258534938097,0.32850411534309387,0.688,,
86,21,1050,-64.54072413430683,1.6840614080429077,0.10526759922504425,0.07170047610998154,0.685,,
87,22,1060,-4.760342291937599,0.08506947755813599,0.28704726696014404,0.30064862966537476,0.6819999999999999,,
88,22,1070,-12.928683361448357,0.18428197503089905,-0.02669638954102993,-0.04071669280529022,0.679,,
89,22,1080,-17.3728310735123,0.10298428684473038,0.03610970079898834,-0.05076171085238457,0.6759999999999999,,
90,22,1090,-23.78398722773438,0.19790084660053253,0.24373506009578705,0.07552032172679901,0.673,,
91,22,1100,-31.283021593714203,0.1370902806520462,0.4462686777114868,0.29924601316452026,0.67,,
92,23,1110,-10.678875626959528,0.12305024266242981,-0.008089574985206127,-0.19328460097312927,0.667,,
93,23,1120,-22.417965551531957,0.061368972063064575,0.2860446274280548,0.21300406754016876,0.6639999999999999,,
94,23,1130,-36.21630046816016,0.1040499359369278,0.11262915283441544,0.12088611721992493,0.661,,
95,23,1140,-54.4618436116277,0.6991243362426758,-0.0511275976896286,-0.16451843082904816,0.6579999999999999,,
96,23,1150,-74.92530911454537,0.15227489173412323,-0.07994920015335083,-0.0783228948712349,0.655,,
97,24,1160,-17.274719406712695,0.14043140411376953,-0.22236081957817078,-0.21496430039405823,0.652,,
98,24,1170,-32.72788553910633,0.24286815524101257,0.046281762421131134,0.09223003685474396,0.649,,
99,24,1180,-47.971444073477016,0.3437952399253845,0.028651610016822815,0.11829663813114166,0.646,,
100,24,1190,-58.024152984491515,0.369239866733551,-0.16818511486053467,-0.12061882019042969,0.643,,
101,24,1200,-69.25962531668526,0.16006480157375336,-0.2921251058578491,-0.2600923478603363,0.6399999999999999,,
102,25,1210,-3.5727251629467,0.06441580504179001,-0.3081355690956116,-0.3529800474643707,0.637,,
103,25,1220,-8.655857592073643,0.20133502781391144,0.21373555064201355,0.1437968760728836,0.634,,
104,25,1230,-16.662744465234923,0.19663354754447937,0.12186326831579208,0.05597236752510071,0.631,,
105,25,1240,-28.720272791156273,0.15042825043201447,-0.3393343985080719,-0.31238195300102234,0.628,,
106,25,1250,-43.59694155421579,0.1752198338508606,-0.028144970536231995,-0.08015435934066772,0.625,,
107,26,1260,-11.535697417034896,0.23575052618980408,-0.19550476968288422,-0.08602222055196762,0.622,,
108,26,1270,-23.764930089861934,0.3846602141857147,-0.4821339547634125,-0.5975249409675598,0.619,,
109,26,1280,-37.81250740155019,0.11202075332403183,0.19670315086841583,0.09830489754676819,0.616,,
110,26,1290,-49.94383725829128,0.8966836333274841,-0.05829516053199768,-0.12799209356307983,0.613,,
111,26,1300,-61.2660668255091,0.1705670803785324,-0.36282312870025635,-0.36037394404411316,0.61,,
112,27,1310,-12.244224436018456,0.17876608669757843,0.049258049577474594,0.09193550050258636,0.607,,
113,27,1320,-21.22356986902333,0.1447606086730957,-0.18446573615074158,-0.1922442764043808,0.604,,
114,27,1330,-30.82881077781308,0.2038041204214096,-0.29919669032096863,-0.4186709523200989,0.601,,
115,27,1340,-43.9888108321308,0.1591677963733673,0.15547652542591095,0.13789428770542145,0.598,,
116,27,1350,-58.69126000344301,0.2897990643978119,0.1295851767063141,-0.012183751910924911,0.595,,
117,28,1360,-9.201271541585754,0.11894139647483826,0.06668311357498169,-0.08420224487781525,0.5920000000000001,,
118,28,1370,-18.849620878801243,0.13286063075065613,-0.15357494354248047,-0.20745423436164856,0.589,,
119,28,1380,-29.767834053059968,0.1366846114397049,-0.08297845721244812,-0.15292295813560486,0.586,,
120,28,1390,-44.4455302606638,0.1699032038450241,0.03304113820195198,-0.03429526835680008,0.583,,
121,28,1400,-69.29700251022466,0.056785911321640015,-0.15161338448524475,-0.15267279744148254,0.58,,
122,29,1410,-7.5373776157389765,0.5091508626937866,0.43170222640037537,0.3060058653354645,0.577,,
123,29,1420,-19.590596412133788,0.5604133009910583,-0.04746857285499573,-0.10713955760002136,0.5740000000000001,,
124,29,1430,-37.79763955603325,0.21105042099952698,-0.2333756983280182,-0.07753884792327881,0.571,,
125,29,1440,-68.00934426292362,0.23465093970298767,-0.28040027618408203,-0.11726236343383789,0.5680000000000001,,
126,29,1450,-109.000537891374,0.20618194341659546,-0.2786015570163727,-0.1580272912979126,0.565,,
127,30,1460,-16.120573280184182,0.4904557168483734,-0.16869914531707764,-0.05665011703968048,0.5619999999999999,,
128,30,1470,-32.894604110183,0.1707436442375183,-0.0022036898881196976,-0.11896271258592606,0.5589999999999999,,
129,30,1480,-50.274835175157364,0.2844450771808624,-0.09097686409950256,-0.08296626061201096,0.556,,
130,30,1490,-67.99433030497103,0.15435956418514252,-0.024006009101867676,-0.18081346154212952,0.5529999999999999,,
131,30,1500,-86.12313895800017,0.694863498210907,-0.08515024185180664,-0.19161869585514069,0.55,-108.32358552219424,-108.32358552219424
