update,episode,total_steps,train_team_return,td_loss,total_loss,qtot_l2_loss,grad_norm,q_tot_mean,q_tot_std,q_tot_max,target_q_tot_mean,target_q_tot_std,target_q_tot_max,epsilon,eval_team_return,eval_mean_agent_return
30,10,490,-61.94309499338948,4.8520636558532715,4.8520636558532715,365.19915771484375,34.24784851074219,17.288116455078125,8.143720626831055,41.23920440673828,18.246238708496094,6.675993919372559,35.67037582397461,0.853,,
31,10,500,-81.14247183122892,4.891075611114502,4.891075611114502,354.6798095703125,50.411346435546875,16.865421295166016,8.380772590637207,38.85540771484375,17.06772232055664,7.725861549377441,39.99175262451172,0.85,-78.0318317821357,-78.0318317821357
32,11,510,-13.858633963251975,4.73281192779541,4.73281192779541,464.1533203125,38.42103958129883,19.298799514770508,9.57651138305664,42.66420364379883,19.975204467773438,7.474478244781494,40.05243682861328,0.847,,
33,11,520,-27.055609124333863,4.604147911071777,4.604147911071777,431.7918701171875,44.22190475463867,18.979080200195312,8.460875511169434,38.850276947021484,18.992271423339844,7.762458324432373,41.14236831665039,0.844,,
34,11,530,-42.33797440708401,3.512084722518921,3.512084722518921,347.16192626953125,36.756893157958984,17.214092254638672,7.130006313323975,31.780136108398438,17.353925704956055,5.9743804931640625,30.81841278076172,0.841,,
35,11,540,-54.51861869338781,3.686701536178589,3.686701536178589,398.1555480957031,41.159244537353516,18.19289207458496,8.195988655090332,39.371910095214844,19.4276123046875,7.359704494476318,39.785823822021484,0.838,,
36,11,550,-66.83465331073273,5.259955883026123,5.259955883026123,455.99072265625,39.264610290527344,19.741601943969727,8.14001750946045,41.00515365600586,20.044891357421875,7.773695945739746,35.57859802246094,0.835,,
37,12,560,-6.976550840489618,3.970231533050537,3.970231533050537,492.4493408203125,34.51045227050781,20.950542449951172,7.316013813018799,38.69934844970703,20.80636978149414,5.976845741271973,39.852210998535156,0.832,,
38,12,570,-15.371446774822694,3.2251081466674805,3.2251081466674805,330.3040771484375,32.794029235839844,16.554311752319336,7.500589370727539,38.55367660522461,16.79349708557129,6.93164587020874,35.75811004638672,0.829,,
39,12,580,-23.30733344154949,4.270708084106445,4.270708084106445,427.5726318359375,35.74909591674805,18.799253463745117,8.611662864685059,42.806400299072266,18.407642364501953,7.822900295257568,40.325252532958984,0.8260000000000001,,
40,12,590,-32.533185858645666,3.4993844032287598,3.4993844032287598,389.2690734863281,29.980682373046875,18.29332733154297,7.390758514404297,36.06847381591797,18.583221435546875,6.348995685577393,37.514774322509766,0.823,,
41,12,600,-40.598982753965494,3.3243792057037354,3.3243792057037354,407.811279296875,41.938838958740234,18.950576782226562,6.977601051330566,37.244686126708984,19.943008422851562,5.9734978675842285,31.75909423828125,0.82,,
42,13,610,-5.31978471695313,3.472196578979492,3.472196578979492,376.2528076171875,37.433616638183594,18.031156539916992,7.150538444519043,37.121273040771484,18.02256965637207,6.3842010498046875,34.167205810546875,0.817,,
43,13,620,-11.482922807947771,4.383387088775635,4.383387088775635,411.6742248535156,43.53961944580078,18.7932186126709,7.6478190422058105,35.86118698120117,18.505399703979492,6.68375825881958,39.444557189941406,0.8140000000000001,,
44,13,630,-21.196148651469723,3.4958176612854004,3.4958176612854004,367.9464416503906,33.395477294921875,18.293880462646484,5.768916130065918,31.564908981323242,18.053972244262695,6.4533915519714355,31.34243392944336,0.8109999999999999,,
45,13,640,-33.7577407537429,3.7759971618652344,3.7759971618652344,413.40240478515625,42.28704833984375,19.065725326538086,7.064028739929199,35.79450607299805,19.662189483642578,6.395737171173096,33.04155731201172,0.808,,
46,13,650,-44.65455567349416,3.2812294960021973,3.2812294960021973,437.7106628417969,34.94247817993164,19.745750427246094,6.914913654327393,41.45573425292969,20.315736770629883,5.894839763641357,36.70713424682617,0.8049999999999999,,
47,14,660,-5.914994315208965,2.3218483924865723,2.3218483924865723,402.3831787109375,33.9473762512207,18.942790985107422,6.59952974319458,37.317989349365234,18.73337745666504,6.39494514465332,36.31610107421875,0.802,,
48,14,670,-11.384286318137642,2.75679874420166,2.75679874420166,395.7452697753906,31.472776412963867,18.91680145263672,6.156287670135498,35.205204010009766,20.229129791259766,5.722316741943359,33.8569221496582,0.7989999999999999,,
49,14,680,-17.866212405303862,3.5821211338043213,3.5821211338043213,401.16119384765625,33.94234848022461,18.86091423034668,6.739962577819824,33.57707214355469,18.579259872436523,6.61759090423584,29.668315887451172,0.796,,
50,14,690,-26.266055913518375,2.462667226791382,2.462667226791382,415.8833312988281,32.99486541748047,19.459476470947266,6.100169658660889,32.94915771484375,20.39543914794922,5.521422386169434,31.712533950805664,0.7929999999999999,,
51,14,700,-35.66813898832364,3.208181381225586,3.208181381225586,454.2696228027344,32.52313232421875,19.998435974121094,7.371037483215332,42.11682891845703,20.86505126953125,7.212179183959961,40.68947219848633,0.79,,
52,15,710,-14.263251070341974,2.126711368560791,2.126711368560791,437.4089050292969,36.4671630859375,19.742313385009766,6.902894973754883,37.035491943359375,20.56271743774414,6.139072895050049,37.85233688354492,0.787,,
53,15,720,-33.535704470820605,2.8369674682617188,2.8369674682617188,407.1529541015625,34.23039627075195,19.20376205444336,6.194235324859619,33.41681671142578,20.06729507446289,5.747352600097656,31.703903198242188,0.784,,
54,15,730,-54.87844644805318,2.609038829803467,2.609038829803467,469.99346923828125,33.4791259765625,19.935096740722656,8.519706726074219,40.945892333984375,21.16299057006836,7.084643840789795,36.536582946777344,0.7809999999999999,,
55,15,740,-71.91824851272277,2.7834746837615967,2.7834746837615967,489.81805419921875,29.193632125854492,20.918725967407227,7.226683139801025,42.012176513671875,21.804044723510742,5.935605525970459,36.09196090698242,0.778,,
56,15,750,-85.21932975546682,2.938631772994995,2.938631772994995,443.16558837890625,31.215665817260742,19.379127502441406,8.2228364944458,40.51247024536133,19.665918350219727,7.260041236877441,36.1561393737793,0.775,,
57,16,760,-8.79403909009051,2.8173828125,2.8173828125,462.75054931640625,33.65864944458008,20.277297973632812,7.182042121887207,39.944480895996094,20.33908462524414,6.34092903137207,39.83427810668945,0.772,,
58,16,770,-20.349437268874507,3.737541913986206,3.737541913986206,407.30889892578125,32.729515075683594,19.062692642211914,6.627416133880615,34.14762496948242,18.391374588012695,8.031572341918945,31.885311126708984,0.769,,
59,16,780,-32.73495561655135,2.1246700286865234,2.1246700286865234,423.1905822753906,39.96652603149414,19.2260799407959,7.317681789398193,42.176841735839844,19.28706169128418,6.604548454284668,40.28911590576172,0.766,,
60,16,790,-46.66317691665273,2.980048418045044,2.980048418045044,472.68402099609375,33.520206451416016,20.8616943359375,6.121579647064209,35.93900680541992,22.259502410888672,5.79667854309082,36.659523010253906,0.763,,
61,16,800,-60.77720329056694,2.519144296646118,2.519144296646118,482.90087890625,31.590496063232422,20.9716796875,6.564266681671143,36.77912139892578,20.828208923339844,6.073038578033447,38.766387939453125,0.76,,
62,17,810,-5.779360691998744,2.0679824352264404,2.0679824352264404,464.5020751953125,31.86818504333496,20.464902877807617,6.759424209594727,43.18513870239258,20.186132431030273,6.543822288513184,40.836421966552734,0.757,,
63,17,820,-13.1964384440601,2.35624623298645,2.35624623298645,478.9621887207031,34.002803802490234,20.935314178466797,6.377676963806152,38.90811538696289,21.671775817871094,6.411627292633057,41.68305969238281,0.754,,
64,17,830,-27.740112052729337,2.537022352218628,2.537022352218628,454.4429931640625,26.17296028137207,20.371723175048828,6.279799938201904,33.87122344970703,19.839332580566406,6.81204891204834,36.225345611572266,0.751,,
65,17,840,-45.618332828467224,1.9821912050247192,1.9821912050247192,460.3092041015625,34.03984069824219,20.491565704345703,6.356492519378662,40.253273010253906,20.521556854248047,5.931362628936768,33.0088005065918,0.748,,
66,17,850,-63.9141000969697,2.467310905456543,2.467310905456543,401.5738525390625,29.945829391479492,18.738203048706055,7.103071689605713,37.10219192504883,19.600679397583008,5.935292720794678,33.0125732421875,0.745,,
67,18,860,-12.396119410188362,3.099555492401123,3.099555492401123,448.9678955078125,24.941190719604492,20.425569534301758,5.63595724105835,36.926002502441406,20.321847915649414,6.732478618621826,34.685245513916016,0.742,,
68,18,870,-23.215212093484876,2.4721519947052,2.4721519947052,424.8441162109375,33.894813537597656,19.659515380859375,6.1925458908081055,37.98119354248047,19.40521812438965,6.4149651527404785,36.696720123291016,0.739,,
69,18,880,-35.17293150235872,2.476613998413086,2.476613998413086,530.7888793945312,31.16069793701172,21.762706756591797,7.561314582824707,40.56156921386719,22.343372344970703,5.9011359214782715,37.900238037109375,0.736,,
70,18,890,-51.05453704750721,3.1414928436279297,3.1414928436279297,549.5473022460938,34.53211212158203,21.60843276977539,9.089713096618652,47.71525955200195,21.062652587890625,7.672707557678223,41.64018249511719,0.733,,
71,18,900,-70.96979715284654,2.8835010528564453,2.8835010528564453,487.8017578125,36.26695251464844,21.20034408569336,6.192506790161133,41.44469451904297,21.189373016357422,6.652933597564697,34.79405975341797,0.73,,
72,19,910,-11.763245001703165,1.8355071544647217,1.8355071544647217,448.666748046875,30.03152847290039,19.956504821777344,7.099625110626221,43.001617431640625,20.199249267578125,7.018692970275879,40.765193939208984,0.727,,
73,19,920,-24.75262829582544,2.713012933731079,2.713012933731079,489.0692138671875,29.692277908325195,21.077896118164062,6.692646026611328,40.18413543701172,20.852294921875,6.980456352233887,36.179805755615234,0.724,,
74,19,930,-37.10443821825128,2.1286821365356445,2.1286821365356445,548.347900390625,41.502891540527344,22.114315032958984,7.7009735107421875,44.143043518066406,22.405738830566406,7.041087627410889,40.67917251586914,0.721,,
75,19,940,-49.76873613146117,1.4852073192596436,1.4852073192596436,423.2364196777344,26.207107543945312,19.55154037475586,6.401069164276123,33.540191650390625,19.888267517089844,5.984686374664307,31.982267379760742,0.718,,
76,19,950,-60.64066063306939,2.1088194847106934,2.1088194847106934,527.1961059570312,33.88140869140625,22.154647827148438,6.03056526184082,37.941097259521484,22.042404174804688,5.187218189239502,32.525291442871094,0.7150000000000001,,
77,20,960,-9.83305650719979,1.9556350708007812,1.9556350708007812,454.1151123046875,30.46711540222168,19.861034393310547,7.723628520965576,33.26969909667969,20.156625747680664,6.439222812652588,31.58833885192871,0.712,,
78,20,970,-19.158688881371152,2.414865255355835,2.414865255355835,498.7888488769531,27.991090774536133,20.98062515258789,7.655208110809326,41.16183853149414,20.8238525390625,7.610418319702148,41.573848724365234,0.7090000000000001,,
79,20,980,-28.51500899163121,2.2224557399749756,2.2224557399749756,476.1777038574219,31.35149574279785,20.573688507080078,7.273312091827393,42.638309478759766,21.682743072509766,6.012108325958252,40.59409713745117,0.706,,
80,20,990,-39.19483172649206,2.613288402557373,2.613288402557373,462.59033203125,32.528751373291016,20.141752243041992,7.543214797973633,36.17570495605469,21.068632125854492,6.903931617736816,36.88608169555664,0.703,,
81,20,1000,-50.73912710101232,2.595121383666992,2.595121383666992,444.79632568359375,31.512704849243164,20.18939208984375,6.097929000854492,34.357357025146484,20.31673812866211,6.529087543487549,30.921165466308594,0.7,-83.50735726375433,-83.50735726375433
82,21,1010,-8.394151047223906,4.070291519165039,4.070291519165039,543.2540283203125,32.59489059448242,22.050004959106445,7.553232669830322,41.333045959472656,21.02397346496582,9.722992897033691,41.54926300048828,0.6970000000000001,,
83,21,1020,-19.713758794999276,2.2883148193359375,2.2883148193359375,479.7492370605469,36.04329299926758,20.77653694152832,6.934316635131836,39.10905075073242,20.95630645751953,6.867275238037109,37.75383758544922,0.694,,
84,21,1030,-35.50090643747462,2.2981181144714355,2.2981181144714355,542.4322509765625,31.092130661010742,22.171472549438477,7.131486892700195,42.02342987060547,22.506332397460938,6.468413829803467,40.51730728149414,0.6910000000000001,,
85,21,1040,-54.090302054020675,2.214712619781494,2.214712619781494,475.1326599121094,32.29899215698242,20.828296661376953,6.427648067474365,41.04230880737305,22.103818893432617,5.969870090484619,37.76448440551758,0.688,,
86,21,1050,-72.44076041287181,2.2827765941619873,2.2827765941619873,476.63409423828125,31.954410552978516,20.674894332885742,7.013050079345703,38.70661926269531,20.33748435974121,8.029422760009766,41.74516296386719,0.685,,
87,22,1060,-4.888053704252471,1.5617566108703613,1.5617566108703613,471.7096252441406,29.78888702392578,20.937580108642578,5.772979259490967,39.66448974609375,21.412078857421875,5.449357986450195,41.513710021972656,0.6819999999999999,,
88,22,1070,-12.118712448324498,2.7073380947113037,2.7073380947113037,440.3341369628906,31.302595138549805,20.183961868286133,5.739500045776367,33.670806884765625,20.550052642822266,6.0738525390625,32.62266159057617,0.679,,
89,22,1080,-21.84873767943077,1.659990906715393,1.659990906715393,493.971435546875,30.96558380126953,21.139293670654297,6.863071918487549,37.69705581665039,21.033742904663086,6.258053779602051,35.779296875,0.6759999999999999,,
90,22,1090,-33.94843345786278,2.6790008544921875,2.6790008544921875,478.28521728515625,33.89885711669922,21.23019027709961,5.250163555145264,33.76416778564453,21.272178649902344,6.3851847648620605,34.092472076416016,0.673,,
91,22,1100,-48.13409298277,1.9356054067611694,1.9356054067611694,539.8706665039062,37.52778244018555,22.414691925048828,6.1198272705078125,41.12044143676758,22.23503875732422,5.972929954528809,40.57109451293945,0.67,,
92,23,1110,-10.289983385775445,2.1378345489501953,2.1378345489501953,444.1244201660156,26.789857864379883,20.3364315032959,5.527566909790039,36.78203582763672,20.18032455444336,6.328089237213135,38.746185302734375,0.667,,
93,23,1120,-21.572518885402655,1.8871793746948242,1.8871793746948242,456.0977783203125,34.724754333496094,20.33605194091797,6.52247953414917,36.33213424682617,20.14514923095703,6.687824249267578,36.20199966430664,0.6639999999999999,,
94,23,1130,-35.75414965908763,2.143235206604004,2.143235206604004,478.059814453125,37.65478515625,20.821958541870117,6.671268939971924,38.41352462768555,20.44247817993164,5.95189905166626,31.743873596191406,0.661,,
95,23,1140,-55.203211294995434,3.5997157096862793,3.5997157096862793,482.293701171875,35.429649353027344,21.1898193359375,5.769345283508301,33.60253143310547,18.9625301361084,7.436817646026611,30.93250274658203,0.6579999999999999,,
96,23,1150,-83.1646285173561,2.13838529586792,2.13838529586792,488.6510009765625,32.088111877441406,21.036714553833008,6.7902607917785645,37.111515045166016,20.546274185180664,6.889082908630371,38.780120849609375,0.655,,
97,24,1160,-16.235437635994913,3.047454833984375,3.047454833984375,601.4403686523438,37.59256362915039,23.427494049072266,7.252099514007568,42.948734283447266,21.66499137878418,8.212798118591309,39.8101692199707,0.652,,
98,24,1170,-30.37253258050587,2.315444231033325,2.315444231033325,459.06353759765625,27.830429077148438,20.276287078857422,6.923559665679932,40.01593017578125,20.042205810546875,6.935007572174072,40.299259185791016,0.649,,
99,24,1180,-45.54416225027709,3.041246175765991,3.041246175765991,476.6864929199219,30.025049209594727,20.720792770385742,6.880068778991699,37.87605667114258,20.025571823120117,7.683541774749756,41.62229537963867,0.646,,
100,24,1190,-57.03701075114612,2.127516984939575,2.127516984939575,444.56610107421875,32.295440673828125,20.183542251586914,6.098418712615967,37.545440673828125,19.791147232055664,6.5385966300964355,38.45414733886719,0.643,,
101,24,1200,-69.50685983745231,2.9278969764709473,2.9278969764709473,501.2105712890625,29.705785751342773,21.03253173828125,7.670926570892334,45.239803314208984,20.622594833374023,6.918917179107666,35.08197021484375,0.6399999999999999,,
102,25,1210,-3.758538805942552,1.850860834121704,1.850860834121704,497.4092102050781,28.623088836669922,20.981901168823242,7.561017990112305,44.327449798583984,20.955659866333008,6.3576788902282715,35.66379928588867,0.637,,
103,25,1220,-9.849355468572995,2.034147024154663,2.034147024154663,497.240478515625,34.4732780456543,21.529041290283203,5.808683395385742,35.77412414550781,21.8437442779541,5.146285533905029,33.20189666748047,0.634,,
104,25,1230,-25.47193972934552,1.9999198913574219,1.9999198913574219,540.1041259765625,31.673789978027344,21.766794204711914,8.143143653869629,41.15312576293945,21.135841369628906,8.779412269592285,41.531776428222656,0.631,,
105,25,1240,-45.9101048471663,1.908940076828003,1.908940076828003,482.3819885253906,27.394723892211914,21.301212310791016,5.351667881011963,33.10922622680664,21.16861915588379,6.071500778198242,36.415306091308594,0.628,,
106,25,1250,-76.01876754075012,1.5793999433517456,1.5793999433517456,442.037109375,28.71601104736328,20.016155242919922,6.43355655670166,34.30331039428711,20.24334716796875,6.841108322143555,35.22652053833008,0.625,,
107,26,1260,-11.535697417034896,1.9078118801116943,1.9078118801116943,439.3307800292969,38.54659652709961,19.836627960205078,6.77044677734375,34.9524040222168,20.719032287597656,6.656271934509277,30.966262817382812,0.622,,
108,26,1270,-23.101445625800412,3.058943510055542,3.058943510055542,460.7120666503906,28.054489135742188,20.46656036376953,6.467761516571045,36.77060317993164,19.39924430847168,7.18872594833374,31.348114013671875,0.619,,
109,26,1280,-35.60926622555212,1.969411015510559,1.969411015510559,581.189697265625,31.5723819732666,23.040258407592773,7.094803333282471,45.468894958496094,22.94511604309082,6.862489700317383,43.367008209228516,0.616,,
110,26,1290,-46.22382056028572,2.5531678199768066,2.5531678199768066,490.59405517578125,32.25830078125,20.810043334960938,7.585260391235352,49.03722381591797,20.5865478515625,7.279180526733398,44.705936431884766,0.613,,
111,26,1300,-57.282935298040044,3.098860263824463,3.098860263824463,453.0689392089844,39.41322326660156,20.066490173339844,7.099637508392334,41.82115936279297,19.704761505126953,6.684453964233398,40.093021392822266,0.61,,
112,27,1310,-12.316609951609134,1.8059886693954468,1.8059886693954468,466.9545593261719,29.886995315551758,20.843481063842773,5.70121955871582,34.18293380737305,20.387187957763672,6.108561992645264,33.15925979614258,0.607,,
113,27,1320,-27.489451767443338,2.3613784313201904,2.3613784313201904,535.5985107421875,32.44583511352539,21.872377395629883,7.562912940979004,41.185340881347656,21.464366912841797,7.445770740509033,41.48515319824219,0.604,,
114,27,1330,-41.924713657118545,2.252199172973633,2.252199172973633,432.5149841308594,30.373943328857422,20.040821075439453,5.557016372680664,32.96659851074219,19.061309814453125,6.207981586456299,29.594524383544922,0.601,,
115,27,1340,-60.40488237026705,2.2496166229248047,2.2496166229248047,512.1454467773438,28.47161102294922,21.35651397705078,7.486305236816406,47.86576843261719,21.434499740600586,6.7971601486206055,45.024742126464844,0.598,,
116,27,1350,-80.55236799075541,2.8764169216156006,2.8764169216156006,583.2482299804688,33.8701171875,22.734661102294922,8.147600173950195,49.498939514160156,20.962844848632812,7.490963459014893,43.81079864501953,0.595,,
117,28,1360,-9.262215295760818,2.7928271293640137,2.7928271293640137,534.7720947265625,35.120941162109375,22.092317581176758,6.833863258361816,47.671363830566406,21.34682846069336,7.0993781089782715,38.699581146240234,0.5920000000000001,,
118,28,1370,-20.31186905585436,2.183720350265503,2.183720350265503,484.02581787109375,29.494384765625,20.899776458740234,6.87205171585083,44.97632598876953,20.395109176635742,6.34974479675293,38.67970275878906,0.589,,
119,28,1380,-31.279818923123024,2.0592291355133057,2.0592291355133057,525.0004272460938,31.00697898864746,22.12432098388672,5.959427833557129,37.552490234375,22.61540985107422,6.0053582191467285,32.56547927856445,0.586,,
120,28,1390,-40.0671755693885,1.548111081123352,1.548111081123352,497.2802734375,30.032915115356445,21.297040939331055,6.611840724945068,41.51919174194336,21.65715980529785,6.267114639282227,41.21626281738281,0.583,,
121,28,1400,-49.389515859959545,1.9139474630355835,1.9139474630355835,534.7852783203125,28.71409034729004,22.395158767700195,5.765596866607666,36.799461364746094,21.92401885986328,6.389956951141357,36.463436126708984,0.58,,
122,29,1410,-6.446218351338723,3.764397621154785,3.764397621154785,649.77392578125,28.080415725708008,24.28451156616211,7.748317241668701,47.95330810546875,22.30255699157715,8.498296737670898,40.068721771240234,0.577,,
123,29,1420,-13.650722603279403,2.317474842071533,2.317474842071533,494.0274963378906,25.033803939819336,21.417428970336914,5.9431610107421875,41.670555114746094,20.643587112426758,7.4137959480285645,44.18531799316406,0.5740000000000001,,
124,29,1430,-23.49594123319985,1.9411897659301758,1.9411897659301758,537.427001953125,29.30670166015625,22.06683349609375,7.105058670043945,41.09482955932617,21.45133399963379,7.99109411239624,39.58402633666992,0.571,,
125,29,1440,-32.36178850825032,2.0331780910491943,2.0331780910491943,489.649658203125,28.12735939025879,20.867355346679688,7.362284183502197,47.29325866699219,20.299301147460938,7.633957386016846,37.759525299072266,0.5680000000000001,,
126,29,1450,-42.568427076026225,2.0272340774536133,2.0272340774536133,484.133056640625,29.943552017211914,20.791921615600586,7.199243545532227,42.43162155151367,20.536874771118164,6.122282981872559,36.57380676269531,0.565,,
127,30,1460,-14.478757993770857,1.7916648387908936,1.7916648387908936,540.867919921875,27.816617965698242,22.20032501220703,6.929176330566406,41.824432373046875,22.001617431640625,6.041808128356934,38.469364166259766,0.5619999999999999,,
128,30,1470,-30.58590049865567,2.2556145191192627,2.2556145191192627,527.3002319335938,28.886699676513672,22.092910766601562,6.261275768280029,41.6026496887207,22.1826171875,5.811559677124023,32.02763748168945,0.5589999999999999,,
129,30,1480,-46.15179135456394,1.727919578552246,1.727919578552246,425.5340270996094,35.83975601196289,19.786746978759766,5.832548141479492,42.506900787353516,20.67202377319336,5.599141597747803,43.405006408691406,0.556,,
130,30,1490,-62.2010019115359,1.3367607593536377,1.3367607593536377,503.89093017578125,28.591215133666992,21.642364501953125,5.958105087280273,42.587398529052734,22.198802947998047,5.776607990264893,40.39474868774414,0.5529999999999999,,
131,30,1500,-77.82810487982553,2.2947261333465576,2.2947261333465576,444.87139892578125,32.36365509033203,20.374080657958984,5.456028461456299,33.10556411743164,19.971256256103516,6.569096088409424,34.25004577636719,0.55,-97.86416605588803,-97.86416605588803
