update,episode,total_steps,train_team_return,td_loss,grad_norm,q_tot_mean,q_tot_std,q_tot_max,target_q_tot_mean,target_q_tot_std,target_q_tot_max,epsilon,eval_team_return,eval_mean_agent_return
35,11,540,-54.51861869338781,4.3575334548950195,37.15275192260742,17.255373001098633,7.321045398712158,33.293251037597656,18.13631248474121,6.394397258758545,31.091890335083008,0.838,,
36,11,550,-67.17151476271638,5.299871921539307,47.19898986816406,18.890750885009766,7.667916297912598,39.11121368408203,17.775609970092773,7.587646961212158,31.650388717651367,0.835,,
37,12,560,-6.976550840489618,3.7030251026153564,30.875242233276367,20.246334075927734,7.183030128479004,39.43994140625,19.526817321777344,5.275300979614258,29.93351936340332,0.832,,
38,12,570,-15.55107446117063,3.8747663497924805,38.38030242919922,16.85040283203125,6.747923374176025,30.107391357421875,16.28268051147461,7.130007743835449,31.443204879760742,0.829,,
39,12,580,-23.65046745868666,4.517114639282227,42.63932800292969,17.647470474243164,7.738341808319092,33.993858337402344,17.05009651184082,7.789748191833496,29.634464263916016,0.8260000000000001,,
40,12,590,-32.80938708166524,3.6797714233398438,33.28353500366211,16.97344970703125,7.024411678314209,37.38900375366211,17.46896743774414,6.261687755584717,31.542755126953125,0.823,,
41,12,600,-41.942969917334544,3.1474478244781494,39.26709747314453,18.329784393310547,6.856253147125244,38.514404296875,18.28338050842285,6.440345287322998,32.43614959716797,0.82,,
42,13,610,-5.090845137252954,3.208465337753296,34.99177169799805,16.03331756591797,7.6084442138671875,38.34685134887695,15.85564136505127,6.871060848236084,32.4995002746582,0.817,,
43,13,620,-12.180277299689209,3.846834421157837,36.25083923339844,16.808406829833984,7.791457653045654,32.41840362548828,16.537715911865234,6.744450092315674,27.994707107543945,0.8140000000000001,,
44,13,630,-22.042667944519593,3.366860866546631,33.99335479736328,16.58047103881836,5.986357688903809,30.591684341430664,16.746347427368164,6.468987941741943,30.40570640563965,0.8109999999999999,,
45,13,640,-32.48766672692416,3.1461124420166016,32.067996978759766,17.566049575805664,6.653115749359131,30.903902053833008,17.772600173950195,5.721121788024902,26.506141662597656,0.808,,
46,13,650,-43.637940186513404,2.737434148788452,36.89167404174805,16.961692810058594,7.060915470123291,32.169979095458984,18.59026527404785,5.793162822723389,31.900161743164062,0.8049999999999999,,
47,14,660,-6.098294508327832,2.7834692001342773,30.539337158203125,16.881031036376953,6.877392768859863,32.12483215332031,17.09711265563965,6.218230724334717,27.254064559936523,0.802,,
48,14,670,-12.567521245757154,2.7990548610687256,49.59818649291992,16.131330490112305,5.505365371704102,30.062339782714844,17.946392059326172,5.2178053855896,27.3057918548584,0.7989999999999999,,
49,14,680,-21.49326455651114,3.015554189682007,31.804805755615234,17.896432876586914,6.801236152648926,33.23773956298828,17.622264862060547,6.5001349449157715,28.52785873413086,0.796,,
50,14,690,-33.63201376384914,2.680307149887085,37.60383224487305,17.49480438232422,6.114991664886475,31.12441635131836,18.75867462158203,5.9888596534729,27.398855209350586,0.7929999999999999,,
51,14,700,-46.9228998079639,2.7005443572998047,26.833251953125,18.366165161132812,6.510798931121826,32.17095947265625,18.831581115722656,6.108535289764404,29.345096588134766,0.79,,
52,15,710,-14.263251070341974,2.401270866394043,32.1627197265625,18.04490852355957,5.777674674987793,30.775022506713867,18.660978317260742,5.325634002685547,30.25367546081543,0.787,,
53,15,720,-32.94396439136004,2.5952727794647217,34.825618743896484,17.60581398010254,6.0787672996521,31.752010345458984,18.882535934448242,6.3378729820251465,32.56193161010742,0.784,,
54,15,730,-53.95032410858604,2.45353627204895,24.29431915283203,18.20351791381836,6.8953375816345215,31.813400268554688,19.225536346435547,5.797685623168945,28.86121368408203,0.7809999999999999,,
55,15,740,-71.93067294379172,2.555260419845581,31.246166229248047,19.634695053100586,7.572605609893799,41.62803649902344,20.068666458129883,6.354873180389404,33.47472381591797,0.778,,
56,15,750,-87.43253720788879,3.0968775749206543,32.82539367675781,17.641719818115234,8.039912223815918,44.26189422607422,17.323152542114258,6.948556900024414,32.41312789916992,0.775,,
57,16,760,-8.936963649450911,2.804229259490967,33.62965393066406,19.90422821044922,7.274253845214844,43.7553596496582,19.42426300048828,5.933183670043945,32.681827545166016,0.772,,
58,16,770,-20.783034010024735,3.6953845024108887,26.855119705200195,18.820707321166992,7.054408073425293,34.19971466064453,17.083908081054688,8.432571411132812,32.42081832885742,0.769,,
59,16,780,-33.88873307580601,2.515004873275757,35.3985710144043,18.415390014648438,6.944749355316162,38.71249771118164,17.889265060424805,5.849194049835205,33.22486114501953,0.766,,
60,16,790,-47.92169375729933,2.955301523208618,34.046607971191406,20.082334518432617,6.2133259773254395,38.74146270751953,20.6433162689209,6.149886131286621,33.25642013549805,0.763,,
61,16,800,-62.03572013121354,2.5797581672668457,30.955060958862305,19.736799240112305,6.64148473739624,33.811187744140625,19.355045318603516,6.313082695007324,29.034069061279297,0.76,,
62,17,810,-5.779360691998744,2.5297188758850098,34.68275833129883,19.968223571777344,6.222525119781494,34.71993637084961,18.77707862854004,6.022165298461914,29.394939422607422,0.757,,
63,17,820,-13.297490714310946,2.476682662963867,35.495506286621094,19.32695960998535,6.102035045623779,31.229822158813477,19.851051330566406,6.5002923011779785,31.882301330566406,0.754,,
64,17,830,-28.268641992399857,2.1957552433013916,28.009138107299805,19.033845901489258,6.797555446624756,32.22340393066406,18.746688842773438,7.105648994445801,32.477291107177734,0.751,,
65,17,840,-46.33589435146233,2.31595778465271,29.343021392822266,19.550622940063477,6.4497904777526855,39.18648147583008,19.443296432495117,6.3220930099487305,33.45349884033203,0.748,,
66,17,850,-63.857953799546095,2.3462259769439697,30.877431869506836,18.034669876098633,7.075155735015869,34.1114501953125,18.35148811340332,6.0875444412231445,28.691850662231445,0.745,,
67,18,860,-12.117262633250844,2.9982917308807373,27.634126663208008,20.241910934448242,4.72878360748291,34.15134048461914,19.94782066345215,6.497029781341553,29.406057357788086,0.742,,
68,18,870,-25.61580047174917,2.632136583328247,38.437721252441406,19.242111206054688,7.088934898376465,37.486793518066406,18.633291244506836,6.947446346282959,32.033042907714844,0.739,,
69,18,880,-42.57335228418994,2.3700175285339355,35.70851135253906,20.96428871154785,6.748768329620361,38.86219787597656,21.65888023376465,5.501949310302734,31.93697166442871,0.736,,
70,18,890,-60.49330352515608,3.0694634914398193,32.300045013427734,20.065814971923828,7.3579487800598145,36.9234619140625,20.113628387451172,7.428723335266113,33.4188346862793,0.733,,
71,18,900,-81.28084735946472,2.7658908367156982,35.43052673339844,20.021682739257812,6.548898220062256,39.781227111816406,19.803714752197266,7.1859307289123535,30.864574432373047,0.73,,
72,19,910,-11.782380957794672,1.7539234161376953,22.91988182067871,18.687110900878906,6.650608539581299,32.73008346557617,18.970359802246094,6.770381927490234,32.86466979980469,0.727,,
73,19,920,-24.365724882775293,2.8515052795410156,34.86872863769531,19.47573471069336,6.287148475646973,31.501279830932617,19.858577728271484,6.9832539558410645,31.850711822509766,0.724,,
74,19,930,-37.19445238696941,2.0534799098968506,30.312416076660156,20.522741317749023,5.8844757080078125,33.2473030090332,21.121782302856445,5.811966419219971,32.002723693847656,0.721,,
75,19,940,-50.55298614599442,1.5594441890716553,22.653562545776367,19.480464935302734,6.726441860198975,37.7901611328125,19.76296043395996,6.6734843254089355,33.53704071044922,0.718,,
76,19,950,-62.393890327282335,1.6876920461654663,34.29653549194336,22.332918167114258,6.551161766052246,37.79326629638672,21.95876693725586,5.395493507385254,33.54669952392578,0.7150000000000001,,
77,20,960,-9.883506787554515,2.010439395904541,31.652780532836914,19.825881958007812,7.841670989990234,36.08873748779297,19.700401306152344,7.118288993835449,31.55264663696289,0.712,,
78,20,970,-19.36126717099698,2.389467716217041,27.571155548095703,20.072927474975586,7.1569952964782715,35.25019454956055,19.812122344970703,7.510853290557861,32.825443267822266,0.7090000000000001,,
79,20,980,-29.367680831581858,2.2349891662597656,34.72666931152344,19.34225845336914,7.504777908325195,38.542510986328125,20.521757125854492,6.576396942138672,31.464826583862305,0.706,,
80,20,990,-40.23709192111564,1.9893079996109009,28.174264907836914,19.68456268310547,8.00993824005127,35.64536666870117,20.194381713867188,7.562951564788818,33.36666488647461,0.703,,
81,20,1000,-49.21944924428119,2.681159496307373,30.948572158813477,19.112211227416992,7.129495143890381,35.09100341796875,19.409086227416992,7.045445442199707,33.53744888305664,0.7,-77.65533755045064,-77.65533755045064
82,21,1010,-8.394151047223906,4.133920192718506,29.303146362304688,20.444299697875977,6.610877513885498,37.055538177490234,19.431415557861328,8.64651107788086,31.57474708557129,0.6970000000000001,,
83,21,1020,-19.713758794999276,2.2827301025390625,33.51752471923828,20.285263061523438,6.882728576660156,35.71110534667969,20.57198715209961,6.627157211303711,33.32630920410156,0.694,,
84,21,1030,-35.50090643747462,2.1659531593322754,35.2730827331543,21.029430389404297,6.550256252288818,34.6948356628418,21.510255813598633,6.091922283172607,31.044618606567383,0.6910000000000001,,
85,21,1040,-54.090302054020675,2.177734851837158,28.161535263061523,19.79718589782715,7.037597179412842,31.782846450805664,20.66460418701172,6.38959264755249,30.68044662475586,0.688,,
86,21,1050,-71.9800155778444,2.2567028999328613,30.48218536376953,19.913684844970703,6.605412483215332,32.49393844604492,19.09321403503418,7.126549243927002,32.811065673828125,0.685,,
87,22,1060,-4.888053704252471,1.4670121669769287,32.60531997680664,20.11994743347168,6.147113800048828,32.89734649658203,20.836158752441406,5.8868536949157715,31.231725692749023,0.6819999999999999,,
88,22,1070,-12.118712448324498,2.2598824501037598,29.139270782470703,19.784587860107422,6.41588020324707,36.45612716674805,20.11589241027832,6.680388450622559,33.706520080566406,0.679,,
89,22,1080,-22.27252653121835,1.9167622327804565,30.67057228088379,20.211132049560547,7.010345458984375,32.95642852783203,19.891857147216797,6.283836841583252,32.03986740112305,0.6759999999999999,,
90,22,1090,-34.78297867563198,2.402711868286133,30.146297454833984,19.781335830688477,5.209921836853027,30.379772186279297,20.020809173583984,5.708454132080078,32.76934814453125,0.673,,
91,22,1100,-48.516691659512546,1.8017727136611938,38.192909240722656,22.218711853027344,5.691805839538574,33.949424743652344,21.896217346191406,5.250331401824951,33.20872497558594,0.67,,
92,23,1110,-10.289983385775445,2.2348036766052246,26.35618782043457,19.42733383178711,5.375431537628174,30.473899841308594,19.61769676208496,6.079782485961914,32.02323913574219,0.667,,
93,23,1120,-20.243303507449543,1.8900539875030518,31.586057662963867,20.254858016967773,6.6044182777404785,31.78554344177246,20.192121505737305,6.558948993682861,32.14008712768555,0.6639999999999999,,
94,23,1130,-30.044848951277185,2.0376272201538086,29.254741668701172,19.818998336791992,6.251020908355713,35.26570129394531,20.065086364746094,5.850955486297607,31.54152488708496,0.661,,
95,23,1140,-44.43022131070277,3.1940388679504395,40.599639892578125,20.551424026489258,6.1465911865234375,33.655029296875,18.448963165283203,7.3417181968688965,30.339536666870117,0.6579999999999999,,
96,23,1150,-67.03332119927308,2.0546936988830566,28.278993606567383,20.281166076660156,6.630507469177246,33.308555603027344,19.858360290527344,7.000859260559082,32.03790283203125,0.655,,
97,24,1160,-16.501951402535227,2.687778949737549,33.020259857177734,21.762561798095703,6.465644359588623,39.66191482543945,20.734554290771484,7.408017635345459,32.978946685791016,0.652,,
98,24,1170,-30.30929416333212,2.16565203666687,37.86933898925781,17.973115921020508,6.730407238006592,32.01604080200195,18.385522842407227,6.747580528259277,31.4539852142334,0.649,,
99,24,1180,-45.533021741395444,3.0243172645568848,33.005157470703125,20.09429359436035,6.783599853515625,35.869258880615234,19.578777313232422,7.5703887939453125,32.10271072387695,0.646,,
100,24,1190,-57.84315612908311,2.0619311332702637,32.080989837646484,19.299606323242188,6.481754779815674,32.71722412109375,19.017526626586914,6.33737325668335,30.544038772583008,0.643,,
101,24,1200,-72.9243520641812,2.4440839290618896,30.955095291137695,20.108890533447266,7.055649757385254,36.304866790771484,19.9615421295166,6.8379387855529785,31.974119186401367,0.6399999999999999,,
102,25,1210,-3.416654735934304,1.8163244724273682,26.21957015991211,20.422988891601562,7.440629959106445,39.17535400390625,20.555042266845703,6.219376087188721,31.515979766845703,0.637,,
103,25,1220,-8.970650297950794,1.5829228162765503,32.20273208618164,20.881114959716797,6.185337066650391,36.34035110473633,21.21548080444336,5.65644645690918,32.643009185791016,0.634,,
104,25,1230,-24.494968901010573,2.4664647579193115,27.771677017211914,20.34343910217285,7.743320465087891,38.27666091918945,19.739627838134766,8.285073280334473,33.29572296142578,0.631,,
105,25,1240,-45.31149923942896,1.8497841358184814,29.901042938232422,21.761423110961914,5.814958095550537,35.45549011230469,20.960567474365234,6.094686508178711,34.338985443115234,0.628,,
106,25,1250,-74.46624215051821,1.870940089225769,28.325929641723633,19.470989227294922,7.073356628417969,34.03289031982422,19.711483001708984,7.5452351570129395,41.680545806884766,0.625,,
107,26,1260,-11.535697417034896,1.9741641283035278,34.59357833862305,18.944351196289062,7.36086368560791,32.68799591064453,20.131689071655273,7.501036643981934,33.390316009521484,0.622,,
108,26,1270,-23.101445625800412,3.1956090927124023,29.81357765197754,19.70035171508789,6.736732006072998,39.4942626953125,18.983661651611328,7.915468215942383,32.13950729370117,0.619,,
109,26,1280,-36.27881106791067,1.7075036764144897,25.213281631469727,22.00261688232422,7.500080108642578,44.5609130859375,22.032958984375,7.702818393707275,49.014259338378906,0.616,,
110,26,1290,-47.265135293466415,2.621969699859619,38.8994255065918,20.030576705932617,7.7783427238464355,50.64825439453125,20.134239196777344,7.905328750610352,50.12261199951172,0.613,,
111,26,1300,-58.31671367252095,2.7107880115509033,36.21029281616211,19.299514770507812,5.808709621429443,33.21235275268555,18.995134353637695,6.191538333892822,31.652896881103516,0.61,,
112,27,1310,-13.148162120170106,1.7542022466659546,31.49999237060547,20.546470642089844,5.646255016326904,34.2808723449707,20.134140014648438,6.359874248504639,32.76304626464844,0.607,,
113,27,1320,-30.225757469938173,2.172635555267334,27.956764221191406,20.55108070373535,7.816540241241455,37.351707458496094,20.15997886657715,7.566706657409668,32.0201416015625,0.604,,
114,27,1330,-50.73742570968458,2.0818536281585693,39.53579330444336,19.872440338134766,6.076106071472168,34.438636779785156,18.707178115844727,6.628236770629883,31.430992126464844,0.601,,
115,27,1340,-71.69796026854279,2.019385814666748,31.4916934967041,20.412416458129883,7.558455944061279,48.79725646972656,20.486732482910156,7.837907314300537,50.36153030395508,0.598,,
116,27,1350,-84.3054069344549,2.7001452445983887,37.2277946472168,22.45573616027832,8.750716209411621,47.29292678833008,21.268264770507812,8.608139991760254,49.336978912353516,0.595,,
117,28,1360,-9.171292832294583,2.2933623790740967,24.72685432434082,20.738391876220703,5.5900397300720215,32.82863998413086,20.132583618164062,6.7489013671875,31.84192657470703,0.5920000000000001,,
118,28,1370,-20.2244127315276,2.001340866088867,32.96833038330078,20.395462036132812,6.867910385131836,40.26129913330078,19.98111343383789,6.340645790100098,34.05137252807617,0.589,,
119,28,1380,-33.77445711686748,1.8166741132736206,29.160411834716797,22.07220458984375,6.473078727722168,40.12887191772461,22.412315368652344,6.658566474914551,36.92768096923828,0.586,,
120,28,1390,-44.49750310706748,1.6211146116256714,29.60064697265625,20.202810287475586,7.130704402923584,38.91596221923828,20.486282348632812,6.293999671936035,31.275739669799805,0.583,,
121,28,1400,-53.85310912742145,1.6424107551574707,29.703420639038086,22.20233154296875,6.303086757659912,35.58284378051758,21.77601432800293,6.971405506134033,39.12690734863281,0.58,,
122,29,1410,-6.2216774142923175,3.588070869445801,37.79462432861328,23.749404907226562,7.772812366485596,51.9168586730957,21.819000244140625,8.435861587524414,38.695072174072266,0.577,,
123,29,1420,-12.316994089524998,2.1799464225769043,26.768539428710938,21.156169891357422,7.225448131561279,42.5107536315918,20.10527801513672,8.786992073059082,49.64944076538086,0.5740000000000001,,
124,29,1430,-19.405361811635057,1.8461592197418213,29.443662643432617,21.574661254882812,6.869873046875,33.65114974975586,21.37212562561035,7.620567321777344,32.54853820800781,0.571,,
125,29,1440,-30.795171074841257,1.7893611192703247,29.04773712158203,19.617050170898438,6.4299187660217285,39.531532287597656,19.281030654907227,7.257041931152344,35.34147644042969,0.5680000000000001,,
126,29,1450,-49.360797454879624,1.905332088470459,33.57601547241211,20.110797882080078,7.33066463470459,37.93231201171875,20.01063346862793,6.4299092292785645,33.71747589111328,0.565,,
127,30,1460,-14.370210646481562,1.6204161643981934,27.76650047302246,21.83085060119629,5.955934047698975,37.78179168701172,22.085041046142578,5.760612964630127,38.09878921508789,0.5619999999999999,,
128,30,1470,-28.79845105374562,2.23410701751709,24.874217987060547,21.455448150634766,6.925179481506348,44.234458923339844,21.73380470275879,6.546202182769775,34.30101013183594,0.5589999999999999,,
129,30,1480,-42.307511510049295,1.382446527481079,38.23064422607422,18.64133644104004,6.6757121086120605,46.34246826171875,19.54941177368164,6.938019275665283,48.92051696777344,0.556,,
130,30,1490,-54.68285737411802,1.7618508338928223,36.81266403198242,20.616172790527344,6.903217315673828,35.30343246459961,21.777345657348633,6.90530252456665,32.56663131713867,0.5529999999999999,,
131,30,1500,-66.50101036712697,2.163189172744751,29.10795783996582,20.14133644104004,5.530587673187256,34.544639587402344,19.881816864013672,6.881300449371338,37.866390228271484,0.55,-102.3568126017432,-102.3568126017432
